obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x2,10,3,900,1358610,21s-20-30-15.txt,30,20,9,3268.0,9,3226.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1474848,21s-20-30-15.txt,30,20,9,3242.0,9,3242.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1623135,21s-20-30-16.txt,30,20,13,4526.0,13,4526.0
RANDOM,SSHAPE,LS_1x1,10,3,900,619852,21s-20-30-16.txt,30,20,13,4582.0,13,4582.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2005487,21s-20-30-16.txt,30,20,12,4420.0,12,4420.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3044114,21s-20-30-16.txt,30,20,13,4508.0,13,4508.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1825574,21s-20-30-17.txt,30,20,13,4554.0,13,4554.0
RANDOM,SSHAPE,LS_1x1,10,3,900,703480,21s-20-30-17.txt,30,20,13,4296.0,13,4296.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2321720,21s-20-30-17.txt,30,20,13,4454.0,13,4454.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2643537,21s-20-30-17.txt,30,20,13,4364.0,13,4364.0
RANDOM,SSHAPE,LS_1x0,10,3,900,929830,21s-20-30-18.txt,30,20,11,4108.0,11,4108.0
RANDOM,SSHAPE,LS_1x1,10,3,900,569476,21s-20-30-18.txt,30,20,11,4032.0,11,4032.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2226804,21s-20-30-18.txt,30,20,11,4296.0,11,4296.0
RANDOM,SSHAPE,LS_2x2,10,3,900,5668852,21s-20-30-18.txt,30,20,11,4254.0,11,4254.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1068273,21s-20-30-19.txt,30,20,10,3642.0,10,3642.0
RANDOM,SSHAPE,LS_1x1,10,3,900,495869,21s-20-30-19.txt,30,20,10,3726.0,10,3726.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2806243,21s-20-30-19.txt,30,20,11,4008.0,11,3956.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2576390,21s-20-30-19.txt,30,20,11,4024.0,11,4024.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1720401,21s-20-30-20.txt,30,20,15,5112.0,15,5112.0
RANDOM,SSHAPE,LS_1x1,10,3,900,781728,21s-20-30-20.txt,30,20,15,5180.0,15,5180.0
