obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
G02,LGAP,10,3,900,1266051,67s-90-60-11.txt,60,90,25,11099
G03,LGAP,10,3,900,9102645,67s-90-60-11.txt,60,90,22,10296
FCFS,LGAP,10,3,900,857429,67s-90-60-12.txt,60,90,24,10803
RANDOM,LGAP,10,3,900,820503,67s-90-60-12.txt,60,90,22,10059
SOP,LGAP,10,3,900,1325569,67s-90-60-12.txt,60,90,90,21506
G01,LGAP,10,3,900,1380231,67s-90-60-12.txt,60,90,21,9795
G02,LGAP,10,3,900,1204368,67s-90-60-12.txt,60,90,24,10680
G03,LGAP,10,3,900,8645805,67s-90-60-12.txt,60,90,21,9744
FCFS,LGAP,10,3,900,938354,67s-90-60-13.txt,60,90,26,11578
RANDOM,LGAP,10,3,900,920920,67s-90-60-13.txt,60,90,24,11199
SOP,LGAP,10,3,900,1396830,67s-90-60-13.txt,60,90,90,22227
G01,LGAP,10,3,900,1472852,67s-90-60-13.txt,60,90,23,10542
G02,LGAP,10,3,900,1348182,67s-90-60-13.txt,60,90,26,11476
G03,LGAP,10,3,900,9785050,67s-90-60-13.txt,60,90,23,10693
FCFS,LGAP,10,3,900,888232,67s-90-60-14.txt,60,90,25,11299
RANDOM,LGAP,10,3,900,857489,67s-90-60-14.txt,60,90,23,10838
SOP,LGAP,10,3,900,1365801,67s-90-60-14.txt,60,90,90,21627
G01,LGAP,10,3,900,1419230,67s-90-60-14.txt,60,90,22,10408
G02,LGAP,10,3,900,1292840,67s-90-60-14.txt,60,90,26,11556
G03,LGAP,10,3,900,9383138,67s-90-60-14.txt,60,90,22,10530
FCFS,LGAP,10,3,900,876067,67s-90-60-15.txt,60,90,25,11518
RANDOM,LGAP,10,3,900,830817,67s-90-60-15.txt,60,90,22,10324
SOP,LGAP,10,3,900,1370574,67s-90-60-15.txt,60,90,90,21980
G01,LGAP,10,3,900,1372389,67s-90-60-15.txt,60,90,21,10256
G02,LGAP,10,3,900,1232681,67s-90-60-15.txt,60,90,24,11211
G03,LGAP,10,3,900,8870208,67s-90-60-15.txt,60,90,22,10410
FCFS,LGAP,10,3,900,949403,67s-90-60-16.txt,60,90,27,11965
RANDOM,LGAP,10,3,900,909231,67s-90-60-16.txt,60,90,24,11372
SOP,LGAP,10,3,900,1392456,67s-90-60-16.txt,60,90,90,22613
G01,LGAP,10,3,900,1496615,67s-90-60-16.txt,60,90,23,10944
G02,LGAP,10,3,900,1345995,67s-90-60-16.txt,60,90,27,12024
G03,LGAP,10,3,900,9708685,67s-90-60-16.txt,60,90,23,10946
FCFS,LGAP,10,3,900,922150,67s-90-60-17.txt,60,90,26,12251
RANDOM,LGAP,10,3,900,887804,67s-90-60-17.txt,60,90,23,11276
SOP,LGAP,10,3,900,1391735,67s-90-60-17.txt,60,90,90,23109
G01,LGAP,10,3,900,1485317,67s-90-60-17.txt,60,90,23,11288
G02,LGAP,10,3,900,1337905,67s-90-60-17.txt,60,90,26,12013
G03,LGAP,10,3,900,9564326,67s-90-60-17.txt,60,90,23,11192
FCFS,LGAP,10,3,900,948934,67s-90-60-18.txt,60,90,26,11847
RANDOM,LGAP,10,3,900,908876,67s-90-60-18.txt,60,90,24,11308
SOP,LGAP,10,3,900,1413768,67s-90-60-18.txt,60,90,90,22716
G01,LGAP,10,3,900,1475091,67s-90-60-18.txt,60,90,23,11086
G02,LGAP,10,3,900,1339844,67s-90-60-18.txt,60,90,26,11656
G03,LGAP,10,3,900,9793542,67s-90-60-18.txt,60,90,23,11148
FCFS,LGAP,10,3,900,894445,67s-90-60-19.txt,60,90,25,11478
RANDOM,LGAP,10,3,900,852721,67s-90-60-19.txt,60,90,22,10725
SOP,LGAP,10,3,900,1353323,67s-90-60-19.txt,60,90,90,22643
G01,LGAP,10,3,900,1416561,67s-90-60-19.txt,60,90,22,10872
G02,LGAP,10,3,900,1253196,67s-90-60-19.txt,60,90,24,11547
G03,LGAP,10,3,900,8958348,67s-90-60-19.txt,60,90,22,10638
FCFS,LGAP,10,3,900,878121,67s-90-60-20.txt,60,90,25,11277
RANDOM,LGAP,10,3,900,872120,67s-90-60-20.txt,60,90,22,10296
SOP,LGAP,10,3,900,1351318,67s-90-60-20.txt,60,90,90,22218
G01,LGAP,10,3,900,1413070,67s-90-60-20.txt,60,90,22,10520
G02,LGAP,10,3,900,1278038,67s-90-60-20.txt,60,90,25,11563
G03,LGAP,10,3,900,9166056,67s-90-60-20.txt,60,90,22,10509
FCFS,LGAP,10,3,900,914011,67s-90-60-21.txt,60,90,25,11394
RANDOM,LGAP,10,3,900,884714,67s-90-60-21.txt,60,90,23,11028
SOP,LGAP,10,3,900,1403743,67s-90-60-21.txt,60,90,90,22582
G01,LGAP,10,3,900,1447315,67s-90-60-21.txt,60,90,22,10789
G02,LGAP,10,3,900,1320236,67s-90-60-21.txt,60,90,26,11978
G03,LGAP,10,3,900,9620824,67s-90-60-21.txt,60,90,23,10996
FCFS,LGAP,10,3,900,951574,67s-90-60-22.txt,60,90,26,11733
RANDOM,LGAP,10,3,900,910928,67s-90-60-22.txt,60,90,24,11239
SOP,LGAP,10,3,900,1417618,67s-90-60-22.txt,60,90,90,22756
G01,LGAP,10,3,900,1461661,67s-90-60-22.txt,60,90,23,10924
G02,LGAP,10,3,900,1337496,67s-90-60-22.txt,60,90,26,11698
G03,LGAP,10,3,900,9751589,67s-90-60-22.txt,60,90,23,10808
FCFS,LGAP,10,3,900,933413,67s-90-60-23.txt,60,90,26,12026
RANDOM,LGAP,10,3,900,876458,67s-90-60-23.txt,60,90,23,11054
SOP,LGAP,10,3,900,1403348,67s-90-60-23.txt,60,90,90,22898
G01,LGAP,10,3,900,1455271,67s-90-60-23.txt,60,90,23,10961
G02,LGAP,10,3,900,1337893,67s-90-60-23.txt,60,90,26,11922
G03,LGAP,10,3,900,9617680,67s-90-60-23.txt,60,90,23,10908
FCFS,LGAP,10,3,900,966844,67s-90-60-24.txt,60,90,26,11741
RANDOM,LGAP,10,3,900,920198,67s-90-60-24.txt,60,90,25,11306
SOP,LGAP,10,3,900,1446138,67s-90-60-24.txt,60,90,90,22656
G01,LGAP,10,3,900,1513435,67s-90-60-24.txt,60,90,24,11321
G02,LGAP,10,3,900,1390314,67s-90-60-24.txt,60,90,28,12410
G03,LGAP,10,3,900,10098958,67s-90-60-24.txt,60,90,24,11220
FCFS,LGAP,10,3,900,800077,67s-90-60-25.txt,60,90,22,9732
RANDOM,LGAP,10,3,900,767117,67s-90-60-25.txt,60,90,20,9109
SOP,LGAP,10,3,900,1328766,67s-90-60-25.txt,60,90,90,20363
G01,LGAP,10,3,900,1294374,67s-90-60-25.txt,60,90,20,9424
G02,LGAP,10,3,900,1151001,67s-90-60-25.txt,60,90,22,9833
G03,LGAP,10,3,900,8118483,67s-90-60-25.txt,60,90,20,9037
FCFS,LGAP,10,3,900,906943,67s-90-60-26.txt,60,90,25,11480
RANDOM,LGAP,10,3,900,854496,67s-90-60-26.txt,60,90,23,10772
SOP,LGAP,10,3,900,1366441,67s-90-60-26.txt,60,90,90,22282
G01,LGAP,10,3,900,1426086,67s-90-60-26.txt,60,90,22,10336
G02,LGAP,10,3,900,1295371,67s-90-60-26.txt,60,90,25,11356
G03,LGAP,10,3,900,9202364,67s-90-60-26.txt,60,90,22,10581
FCFS,LGAP,10,3,900,908132,67s-90-60-27.txt,60,90,26,11472
RANDOM,LGAP,10,3,900,887234,67s-90-60-27.txt,60,90,23,10605
SOP,LGAP,10,3,900,1382359,67s-90-60-27.txt,60,90,90,21981
G01,LGAP,10,3,900,1457908,67s-90-60-27.txt,60,90,23,10614
G02,LGAP,10,3,900,1333168,67s-90-60-27.txt,60,90,26,11847
G03,LGAP,10,3,900,9466415,67s-90-60-27.txt,60,90,23,10858
FCFS,LGAP,10,3,900,948587,67s-90-60-28.txt,60,90,27,12341
RANDOM,LGAP,10,3,900,912502,67s-90-60-28.txt,60,90,24,11422
SOP,LGAP,10,3,900,1413293,67s-90-60-28.txt,60,90,90,22632
G01,LGAP,10,3,900,1473102,67s-90-60-28.txt,60,90,23,11110
G02,LGAP,10,3,900,1354257,67s-90-60-28.txt,60,90,27,12330
G03,LGAP,10,3,900,9860252,67s-90-60-28.txt,60,90,23,11268
FCFS,LGAP,10,3,900,895805,67s-90-60-29.txt,60,90,25,11230
RANDOM,LGAP,10,3,900,851101,67s-90-60-29.txt,60,90,23,10440
SOP,LGAP,10,3,900,1397598,67s-90-60-29.txt,60,90,90,21763
G01,LGAP,10,3,900,1426132,67s-90-60-29.txt,60,90,22,10196
G02,LGAP,10,3,900,1269164,67s-90-60-29.txt,60,90,25,10994
G03,LGAP,10,3,900,9194684,67s-90-60-29.txt,60,90,22,10085
FCFS,LGAP,10,3,900,862042,67s-90-60-30.txt,60,90,23,10790
RANDOM,LGAP,10,3,900,842926,67s-90-60-30.txt,60,90,22,10427
SOP,LGAP,10,3,900,1365802,67s-90-60-30.txt,60,90,90,21986
G01,LGAP,10,3,900,1408720,67s-90-60-30.txt,60,90,22,10379
G02,LGAP,10,3,900,1248176,67s-90-60-30.txt,60,90,25,11098
G03,LGAP,10,3,900,8868816,67s-90-60-30.txt,60,90,22,10362
FCFS,LGAP,10,3,900,828655,67s-90-60-31.txt,60,90,22,10265
RANDOM,LGAP,10,3,900,788825,67s-90-60-31.txt,60,90,20,9636
SOP,LGAP,10,3,900,1313072,67s-90-60-31.txt,60,90,90,21112
G01,LGAP,10,3,900,1331230,67s-90-60-31.txt,60,90,20,9752
G02,LGAP,10,3,900,1157542,67s-90-60-31.txt,60,90,23,10444
G03,LGAP,10,3,900,8247047,67s-90-60-31.txt,60,90,21,9783
FCFS,LGAP,10,3,900,838287,67s-90-60-32.txt,60,90,23,10463
RANDOM,LGAP,10,3,900,809082,67s-90-60-32.txt,60,90,21,9799
SOP,LGAP,10,3,900,1346423,67s-90-60-32.txt,60,90,90,20902
G01,LGAP,10,3,900,1350136,67s-90-60-32.txt,60,90,21,9735
G02,LGAP,10,3,900,1212280,67s-90-60-32.txt,60,90,24,10671
G03,LGAP,10,3,900,8571581,67s-90-60-32.txt,60,90,21,10003
FCFS,LGAP,10,3,900,904971,67s-90-60-33.txt,60,90,25,11285
RANDOM,LGAP,10,3,900,836159,67s-90-60-33.txt,60,90,22,10708
SOP,LGAP,10,3,900,32200474,67s-90-60-33.txt,60,90,90,22281
G01,LGAP,10,3,900,1404744,67s-90-60-33.txt,60,90,21,10381
G02,LGAP,10,3,900,1286548,67s-90-60-33.txt,60,90,25,11533
G03,LGAP,10,3,900,8964463,67s-90-60-33.txt,60,90,22,10701
FCFS,LGAP,10,3,900,875901,67s-90-60-34.txt,60,90,24,11002
RANDOM,LGAP,10,3,900,836104,67s-90-60-34.txt,60,90,22,10624
SOP,LGAP,10,3,900,1369090,67s-90-60-34.txt,60,90,90,21582
G01,LGAP,10,3,900,1396239,67s-90-60-34.txt,60,90,22,10414
G02,LGAP,10,3,900,1243004,67s-90-60-34.txt,60,90,25,11296
G03,LGAP,10,3,900,8964662,67s-90-60-34.txt,60,90,22,10466
FCFS,LGAP,10,3,900,883988,67s-90-60-35.txt,60,90,25,11005
RANDOM,LGAP,10,3,900,842589,67s-90-60-35.txt,60,90,22,10667
SOP,LGAP,10,3,900,1349146,67s-90-60-35.txt,60,90,90,21833
G01,LGAP,10,3,900,1451248,67s-90-60-35.txt,60,90,22,10240
G02,LGAP,10,3,900,1259037,67s-90-60-35.txt,60,90,25,11272
G03,LGAP,10,3,900,9082128,67s-90-60-35.txt,60,90,22,10458
FCFS,LGAP,10,3,900,878635,67s-90-60-36.txt,60,90,24,10949
RANDOM,LGAP,10,3,900,837093,67s-90-60-36.txt,60,90,22,10340
SOP,LGAP,10,3,900,1336145,67s-90-60-36.txt,60,90,90,21586
G01,LGAP,10,3,900,1381335,67s-90-60-36.txt,60,90,21,10136
G02,LGAP,10,3,900,1261697,67s-90-60-36.txt,60,90,25,11485
G03,LGAP,10,3,900,8919940,67s-90-60-36.txt,60,90,22,10344
FCFS,LGAP,10,3,900,888262,67s-90-60-37.txt,60,90,25,11266
RANDOM,LGAP,10,3,900,853042,67s-90-60-37.txt,60,90,22,10498
SOP,LGAP,10,3,900,1371167,67s-90-60-37.txt,60,90,90,21969
G01,LGAP,10,3,900,1427274,67s-90-60-37.txt,60,90,22,10520
G02,LGAP,10,3,900,1272154,67s-90-60-37.txt,60,90,25,11354
G03,LGAP,10,3,900,9031711,67s-90-60-37.txt,60,90,22,10525
FCFS,LGAP,10,3,900,896662,67s-90-60-38.txt,60,90,25,11086
RANDOM,LGAP,10,3,900,867570,67s-90-60-38.txt,60,90,23,10678
SOP,LGAP,10,3,900,1387246,67s-90-60-38.txt,60,90,90,21931
G01,LGAP,10,3,900,1422160,67s-90-60-38.txt,60,90,22,10206
G02,LGAP,10,3,900,1274156,67s-90-60-38.txt,60,90,25,10876
G03,LGAP,10,3,900,9331366,67s-90-60-38.txt,60,90,22,10298
FCFS,LGAP,10,3,900,904321,67s-90-60-39.txt,60,90,25,11410
RANDOM,LGAP,10,3,900,863626,67s-90-60-39.txt,60,90,23,10538
SOP,LGAP,10,3,900,1375956,67s-90-60-39.txt,60,90,90,22264
G01,LGAP,10,3,900,1476497,67s-90-60-39.txt,60,90,22,10552
G02,LGAP,10,3,900,1299233,67s-90-60-39.txt,60,90,26,11637
G03,LGAP,10,3,900,9466281,67s-90-60-39.txt,60,90,23,10798
FCFS,LGAP,10,3,900,807126,68s-90-75-0.txt,75,90,19,9264
RANDOM,LGAP,10,3,900,758337,68s-90-75-0.txt,75,90,17,8746
SOP,LGAP,10,3,900,1322232,68s-90-75-0.txt,75,90,90,21229
G01,LGAP,10,3,900,1319210,68s-90-75-0.txt,75,90,17,8790
G02,LGAP,10,3,900,1143299,68s-90-75-0.txt,75,90,18,9290
G03,LGAP,10,3,900,8516952,68s-90-75-0.txt,75,90,17,8880
FCFS,LGAP,10,3,900,820234,68s-90-75-1.txt,75,90,19,9492
RANDOM,LGAP,10,3,900,804338,68s-90-75-1.txt,75,90,18,9180
SOP,LGAP,10,3,900,1362342,68s-90-75-1.txt,75,90,90,21537
G01,LGAP,10,3,900,1350408,68s-90-75-1.txt,75,90,17,8804
G02,LGAP,10,3,900,1204001,68s-90-75-1.txt,75,90,19,9195
G03,LGAP,10,3,900,9107387,68s-90-75-1.txt,75,90,18,8960
FCFS,LGAP,10,3,900,878600,68s-90-75-2.txt,75,90,21,10145
RANDOM,LGAP,10,3,900,852601,68s-90-75-2.txt,75,90,19,9598
SOP,LGAP,10,3,900,1405340,68s-90-75-2.txt,75,90,90,22897
G01,LGAP,10,3,900,1450596,68s-90-75-2.txt,75,90,19,9688
G02,LGAP,10,3,900,1313515,68s-90-75-2.txt,75,90,21,10270
G03,LGAP,10,3,900,9984012,68s-90-75-2.txt,75,90,19,9408
FCFS,LGAP,10,3,900,800079,68s-90-75-3.txt,75,90,18,9009
RANDOM,LGAP,10,3,900,789533,68s-90-75-3.txt,75,90,17,8766
SOP,LGAP,10,3,900,1343244,68s-90-75-3.txt,75,90,90,21822
G01,LGAP,10,3,900,1349899,68s-90-75-3.txt,75,90,17,8746
G02,LGAP,10,3,900,1175928,68s-90-75-3.txt,75,90,19,9220
G03,LGAP,10,3,900,8770070,68s-90-75-3.txt,75,90,17,8592
FCFS,LGAP,10,3,900,841115,68s-90-75-4.txt,75,90,19,9407
RANDOM,LGAP,10,3,900,821368,68s-90-75-4.txt,75,90,18,8916
SOP,LGAP,10,3,900,1366624,68s-90-75-4.txt,75,90,90,21788
G01,LGAP,10,3,900,1363920,68s-90-75-4.txt,75,90,18,9046
G02,LGAP,10,3,900,1222720,68s-90-75-4.txt,75,90,19,9391
G03,LGAP,10,3,900,9212932,68s-90-75-4.txt,75,90,18,8810
FCFS,LGAP,10,3,900,827539,68s-90-75-5.txt,75,90,19,9796
RANDOM,LGAP,10,3,900,796693,68s-90-75-5.txt,75,90,18,9368
SOP,LGAP,10,3,900,1370552,68s-90-75-5.txt,75,90,90,22757
G01,LGAP,10,3,900,1351880,68s-90-75-5.txt,75,90,17,8982
G02,LGAP,10,3,900,1202566,68s-90-75-5.txt,75,90,19,9826
G03,LGAP,10,3,900,8970913,68s-90-75-5.txt,75,90,18,9110
FCFS,LGAP,10,3,900,851719,68s-90-75-6.txt,75,90,20,9847
RANDOM,LGAP,10,3,900,810513,68s-90-75-6.txt,75,90,18,9234
SOP,LGAP,10,3,900,1373544,68s-90-75-6.txt,75,90,90,21846
G01,LGAP,10,3,900,1395145,68s-90-75-6.txt,75,90,18,9256
G02,LGAP,10,3,900,1231390,68s-90-75-6.txt,75,90,20,9879
G03,LGAP,10,3,900,9365972,68s-90-75-6.txt,75,90,18,9106
FCFS,LGAP,10,3,900,915370,68s-90-75-7.txt,75,90,21,10756
RANDOM,LGAP,10,3,900,869518,68s-90-75-7.txt,75,90,19,9998
SOP,LGAP,10,3,900,1411428,68s-90-75-7.txt,75,90,90,23661
G01,LGAP,10,3,900,1477849,68s-90-75-7.txt,75,90,19,10128
G02,LGAP,10,3,900,1302008,68s-90-75-7.txt,75,90,21,10767
G03,LGAP,10,3,900,9878814,68s-90-75-7.txt,75,90,19,9808
FCFS,LGAP,10,3,900,860906,68s-90-75-8.txt,75,90,20,9556
RANDOM,LGAP,10,3,900,827527,68s-90-75-8.txt,75,90,18,9006
SOP,LGAP,10,3,900,1369587,68s-90-75-8.txt,75,90,90,21998
G01,LGAP,10,3,900,1399576,68s-90-75-8.txt,75,90,18,8956
G02,LGAP,10,3,900,1219410,68s-90-75-8.txt,75,90,19,9328
G03,LGAP,10,3,900,9163182,68s-90-75-8.txt,75,90,18,8748
FCFS,LGAP,10,3,900,832569,68s-90-75-9.txt,75,90,19,9568
RANDOM,LGAP,10,3,900,824898,68s-90-75-9.txt,75,90,18,9050
SOP,LGAP,10,3,900,1363300,68s-90-75-9.txt,75,90,90,21653
G01,LGAP,10,3,900,1370144,68s-90-75-9.txt,75,90,18,8816
G02,LGAP,10,3,900,1228712,68s-90-75-9.txt,75,90,19,9544
G03,LGAP,10,3,900,9273225,68s-90-75-9.txt,75,90,18,9006
FCFS,LGAP,10,3,900,892024,68s-90-75-10.txt,75,90,21,9861
RANDOM,LGAP,10,3,900,879626,68s-90-75-10.txt,75,90,19,9571
SOP,LGAP,10,3,900,1437060,68s-90-75-10.txt,75,90,90,22650
G01,LGAP,10,3,900,1474729,68s-90-75-10.txt,75,90,19,9646
G02,LGAP,10,3,900,1323712,68s-90-75-10.txt,75,90,21,10254
G03,LGAP,10,3,900,10207900,68s-90-75-10.txt,75,90,19,9520
FCFS,LGAP,10,3,900,799234,68s-90-75-11.txt,75,90,18,8704
RANDOM,LGAP,10,3,900,766504,68s-90-75-11.txt,75,90,17,8440
SOP,LGAP,10,3,900,1362233,68s-90-75-11.txt,75,90,90,21220
G01,LGAP,10,3,900,1310425,68s-90-75-11.txt,75,90,17,8502
G02,LGAP,10,3,900,1165780,68s-90-75-11.txt,75,90,19,9004
G03,LGAP,10,3,900,8689874,68s-90-75-11.txt,75,90,17,8370
FCFS,LGAP,10,3,900,811251,68s-90-75-12.txt,75,90,19,9542
RANDOM,LGAP,10,3,900,781872,68s-90-75-12.txt,75,90,17,9178
SOP,LGAP,10,3,900,1339274,68s-90-75-12.txt,75,90,90,22096
G01,LGAP,10,3,900,1347682,68s-90-75-12.txt,75,90,17,9037
G02,LGAP,10,3,900,1180488,68s-90-75-12.txt,75,90,19,9756
G03,LGAP,10,3,900,8728612,68s-90-75-12.txt,75,90,17,8917
FCFS,LGAP,10,3,900,814987,68s-90-75-13.txt,75,90,19,9636
RANDOM,LGAP,10,3,900,819784,68s-90-75-13.txt,75,90,18,9211
SOP,LGAP,10,3,900,1343868,68s-90-75-13.txt,75,90,90,21784
G01,LGAP,10,3,900,1343196,68s-90-75-13.txt,75,90,17,8742
G02,LGAP,10,3,900,1190452,68s-90-75-13.txt,75,90,19,9644
G03,LGAP,10,3,900,8927658,68s-90-75-13.txt,75,90,17,8686
FCFS,LGAP,10,3,900,805930,68s-90-75-14.txt,75,90,19,9362
RANDOM,LGAP,10,3,900,787986,68s-90-75-14.txt,75,90,18,9022
SOP,LGAP,10,3,900,1344983,68s-90-75-14.txt,75,90,90,21677
G01,LGAP,10,3,900,1353978,68s-90-75-14.txt,75,90,17,8930
G02,LGAP,10,3,900,1176360,68s-90-75-14.txt,75,90,19,9662
G03,LGAP,10,3,900,8870348,68s-90-75-14.txt,75,90,17,8862
FCFS,LGAP,10,3,900,802854,68s-90-75-15.txt,75,90,18,8951
RANDOM,LGAP,10,3,900,775121,68s-90-75-15.txt,75,90,17,8569
SOP,LGAP,10,3,900,1322136,68s-90-75-15.txt,75,90,90,20868
G01,LGAP,10,3,900,1308170,68s-90-75-15.txt,75,90,17,8574
G02,LGAP,10,3,900,1160600,68s-90-75-15.txt,75,90,18,8884
G03,LGAP,10,3,900,8631340,68s-90-75-15.txt,75,90,17,8537
FCFS,LGAP,10,3,900,835433,68s-90-75-16.txt,75,90,19,9038
RANDOM,LGAP,10,3,900,797424,68s-90-75-16.txt,75,90,18,8947
SOP,LGAP,10,3,900,1367873,68s-90-75-16.txt,75,90,90,21895
G01,LGAP,10,3,900,1366075,68s-90-75-16.txt,75,90,18,8950
G02,LGAP,10,3,900,1183150,68s-90-75-16.txt,75,90,19,9348
G03,LGAP,10,3,900,8911729,68s-90-75-16.txt,75,90,17,8646
FCFS,LGAP,10,3,900,840893,68s-90-75-17.txt,75,90,20,10228
RANDOM,LGAP,10,3,900,821337,68s-90-75-17.txt,75,90,18,9656
SOP,LGAP,10,3,900,1380356,68s-90-75-17.txt,75,90,90,23028
G01,LGAP,10,3,900,1416850,68s-90-75-17.txt,75,90,18,9850
G02,LGAP,10,3,900,1227952,68s-90-75-17.txt,75,90,20,10328
G03,LGAP,10,3,900,9134539,68s-90-75-17.txt,75,90,18,9549
FCFS,LGAP,10,3,900,831976,68s-90-75-18.txt,75,90,19,9712
RANDOM,LGAP,10,3,900,828843,68s-90-75-18.txt,75,90,18,9274
SOP,LGAP,10,3,900,1355992,68s-90-75-18.txt,75,90,90,22424
G01,LGAP,10,3,900,1360097,68s-90-75-18.txt,75,90,17,9140
G02,LGAP,10,3,900,1212191,68s-90-75-18.txt,75,90,19,9770
G03,LGAP,10,3,900,8954030,68s-90-75-18.txt,75,90,17,9054
FCFS,LGAP,10,3,900,855901,68s-90-75-19.txt,75,90,20,9878
RANDOM,LGAP,10,3,900,825016,68s-90-75-19.txt,75,90,19,9496
SOP,LGAP,10,3,900,1399769,68s-90-75-19.txt,75,90,90,21753
G01,LGAP,10,3,900,1367663,68s-90-75-19.txt,75,90,18,9062
G02,LGAP,10,3,900,1232127,68s-90-75-19.txt,75,90,20,9606
G03,LGAP,10,3,900,9373670,68s-90-75-19.txt,75,90,18,8972
FCFS,LGAP,10,3,900,796422,68s-90-75-20.txt,75,90,18,8943
RANDOM,LGAP,10,3,900,788015,68s-90-75-20.txt,75,90,17,8707
SOP,LGAP,10,3,900,1329190,68s-90-75-20.txt,75,90,90,21043
G01,LGAP,10,3,900,31742056,68s-90-75-20.txt,75,90,17,8506
G02,LGAP,10,3,900,1182078,68s-90-75-20.txt,75,90,19,9114
G03,LGAP,10,3,900,8549109,68s-90-75-20.txt,75,90,17,8510
FCFS,LGAP,10,3,900,797227,68s-90-75-21.txt,75,90,18,8895
RANDOM,LGAP,10,3,900,761622,68s-90-75-21.txt,75,90,17,8806
SOP,LGAP,10,3,900,1338330,68s-90-75-21.txt,75,90,90,21510
G01,LGAP,10,3,900,1302099,68s-90-75-21.txt,75,90,17,8696
G02,LGAP,10,3,900,1136034,68s-90-75-21.txt,75,90,18,9168
G03,LGAP,10,3,900,8487522,68s-90-75-21.txt,75,90,17,8718
FCFS,LGAP,10,3,900,894943,68s-90-75-22.txt,75,90,21,10375
RANDOM,LGAP,10,3,900,863038,68s-90-75-22.txt,75,90,19,9826
SOP,LGAP,10,3,900,1418046,68s-90-75-22.txt,75,90,90,22578
G01,LGAP,10,3,900,1427320,68s-90-75-22.txt,75,90,18,9650
G02,LGAP,10,3,900,1272362,68s-90-75-22.txt,75,90,20,10148
G03,LGAP,10,3,900,9553744,68s-90-75-22.txt,75,90,19,9659
FCFS,LGAP,10,3,900,897757,68s-90-75-23.txt,75,90,20,10009
RANDOM,LGAP,10,3,900,875701,68s-90-75-23.txt,75,90,19,9687
SOP,LGAP,10,3,900,1404557,68s-90-75-23.txt,75,90,90,22984
G01,LGAP,10,3,900,1411477,68s-90-75-23.txt,75,90,19,9656
G02,LGAP,10,3,900,1292837,68s-90-75-23.txt,75,90,21,10384
G03,LGAP,10,3,900,9744087,68s-90-75-23.txt,75,90,19,9572
FCFS,LGAP,10,3,900,861315,68s-90-75-24.txt,75,90,20,10007
RANDOM,LGAP,10,3,900,831912,68s-90-75-24.txt,75,90,18,9370
SOP,LGAP,10,3,900,1366702,68s-90-75-24.txt,75,90,90,22390
G01,LGAP,10,3,900,1363823,68s-90-75-24.txt,75,90,18,9215
G02,LGAP,10,3,900,1233257,68s-90-75-24.txt,75,90,19,9663
G03,LGAP,10,3,900,9089588,68s-90-75-24.txt,75,90,18,9281
FCFS,LGAP,10,3,900,828031,68s-90-75-25.txt,75,90,19,9552
RANDOM,LGAP,10,3,900,786447,68s-90-75-25.txt,75,90,17,9060
SOP,LGAP,10,3,900,1359146,68s-90-75-25.txt,75,90,90,21886
G01,LGAP,10,3,900,1315623,68s-90-75-25.txt,75,90,17,9049
G02,LGAP,10,3,900,1165324,68s-90-75-25.txt,75,90,19,9688
G03,LGAP,10,3,900,8799392,68s-90-75-25.txt,75,90,17,8878
FCFS,LGAP,10,3,900,876523,68s-90-75-26.txt,75,90,20,10142
RANDOM,LGAP,10,3,900,852225,68s-90-75-26.txt,75,90,19,9542
SOP,LGAP,10,3,900,1408994,68s-90-75-26.txt,75,90,90,22423
G01,LGAP,10,3,900,1430142,68s-90-75-26.txt,75,90,19,9642
G02,LGAP,10,3,900,1271891,68s-90-75-26.txt,75,90,20,9978
G03,LGAP,10,3,900,9640460,68s-90-75-26.txt,75,90,19,9495
FCFS,LGAP,10,3,900,901948,68s-90-75-27.txt,75,90,20,10196
RANDOM,LGAP,10,3,900,865622,68s-90-75-27.txt,75,90,19,9756
SOP,LGAP,10,3,900,1405785,68s-90-75-27.txt,75,90,90,22680
G01,LGAP,10,3,900,1428145,68s-90-75-27.txt,75,90,19,9549
G02,LGAP,10,3,900,1325065,68s-90-75-27.txt,75,90,21,10402
G03,LGAP,10,3,900,9907366,68s-90-75-27.txt,75,90,19,9612
FCFS,LGAP,10,3,900,863287,68s-90-75-28.txt,75,90,19,9666
RANDOM,LGAP,10,3,900,808394,68s-90-75-28.txt,75,90,18,8937
SOP,LGAP,10,3,900,1347069,68s-90-75-28.txt,75,90,90,21540
G01,LGAP,10,3,900,1360477,68s-90-75-28.txt,75,90,17,8902
G02,LGAP,10,3,900,1195800,68s-90-75-28.txt,75,90,19,9591
G03,LGAP,10,3,900,9015875,68s-90-75-28.txt,75,90,18,9200
FCFS,LGAP,10,3,900,884617,68s-90-75-29.txt,75,90,21,10050
RANDOM,LGAP,10,3,900,874144,68s-90-75-29.txt,75,90,19,9579
SOP,LGAP,10,3,900,1408655,68s-90-75-29.txt,75,90,90,22496
G01,LGAP,10,3,900,1404242,68s-90-75-29.txt,75,90,18,9480
G02,LGAP,10,3,900,1255364,68s-90-75-29.txt,75,90,20,9897
G03,LGAP,10,3,900,9641138,68s-90-75-29.txt,75,90,19,9366
FCFS,LGAP,10,3,900,854023,68s-90-75-30.txt,75,90,20,9804
