obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
FCFS,SSHAPE,10,3,900,508559,35s-50-60-28.txt,60,50,14,6072.0
RANDOM,SSHAPE,10,3,900,476140,35s-50-60-28.txt,60,50,13,5768.0
SOP,SSHAPE,10,3,900,689426,35s-50-60-28.txt,60,50,50,13586.0
G01,SSHAPE,10,3,900,727163,35s-50-60-28.txt,60,50,12,5430.0
G02,SSHAPE,10,3,900,654168,35s-50-60-28.txt,60,50,14,6018.0
G03,SSHAPE,10,3,900,2957270,35s-50-60-28.txt,60,50,12,5476.0
FCFS,SSHAPE,10,3,900,526155,35s-50-60-29.txt,60,50,15,6418.0
RANDOM,SSHAPE,10,3,900,490409,35s-50-60-29.txt,60,50,13,5886.0
SOP,SSHAPE,10,3,900,719436,35s-50-60-29.txt,60,50,50,14120.0
G01,SSHAPE,10,3,900,745173,35s-50-60-29.txt,60,50,13,5626.0
G02,SSHAPE,10,3,900,684048,35s-50-60-29.txt,60,50,15,6376.0
G03,SSHAPE,10,3,900,3147103,35s-50-60-29.txt,60,50,13,5724.0
FCFS,SSHAPE,10,3,900,532613,35s-50-60-30.txt,60,50,14,6352.0
RANDOM,SSHAPE,10,3,900,506244,35s-50-60-30.txt,60,50,13,6004.0
SOP,SSHAPE,10,3,900,714035,35s-50-60-30.txt,60,50,50,14722.0
G01,SSHAPE,10,3,900,746840,35s-50-60-30.txt,60,50,13,5908.0
G02,SSHAPE,10,3,900,702057,35s-50-60-30.txt,60,50,15,6866.0
G03,SSHAPE,10,3,900,3151483,35s-50-60-30.txt,60,50,13,5968.0
FCFS,SSHAPE,10,3,900,530960,35s-50-60-31.txt,60,50,15,6208.0
RANDOM,SSHAPE,10,3,900,493100,35s-50-60-31.txt,60,50,13,5796.0
SOP,SSHAPE,10,3,900,719065,35s-50-60-31.txt,60,50,50,14236.0
G01,SSHAPE,10,3,900,755986,35s-50-60-31.txt,60,50,13,5872.0
G02,SSHAPE,10,3,900,701587,35s-50-60-31.txt,60,50,15,6646.0
G03,SSHAPE,10,3,900,3276244,35s-50-60-31.txt,60,50,13,5822.0
FCFS,SSHAPE,10,3,900,542887,35s-50-60-32.txt,60,50,15,6208.0
RANDOM,SSHAPE,10,3,900,506197,35s-50-60-32.txt,60,50,14,6104.0
SOP,SSHAPE,10,3,900,721602,35s-50-60-32.txt,60,50,50,14082.0
G01,SSHAPE,10,3,900,756911,35s-50-60-32.txt,60,50,13,5720.0
G02,SSHAPE,10,3,900,707676,35s-50-60-32.txt,60,50,15,6188.0
G03,SSHAPE,10,3,900,3240306,35s-50-60-32.txt,60,50,13,5488.0
FCFS,SSHAPE,10,3,900,489802,35s-50-60-33.txt,60,50,13,5596.0
RANDOM,SSHAPE,10,3,900,441546,35s-50-60-33.txt,60,50,12,5306.0
SOP,SSHAPE,10,3,900,667878,35s-50-60-33.txt,60,50,50,13468.0
G01,SSHAPE,10,3,900,675587,35s-50-60-33.txt,60,50,12,5164.0
G02,SSHAPE,10,3,900,615285,35s-50-60-33.txt,60,50,13,5594.0
G03,SSHAPE,10,3,900,2777744,35s-50-60-33.txt,60,50,12,5242.0
FCFS,SSHAPE,10,3,900,569184,35s-50-60-34.txt,60,50,15,6756.0
RANDOM,SSHAPE,10,3,900,527449,35s-50-60-34.txt,60,50,14,6428.0
SOP,SSHAPE,10,3,900,742713,35s-50-60-34.txt,60,50,50,14958.0
G01,SSHAPE,10,3,900,818771,35s-50-60-34.txt,60,50,14,6500.0
G02,SSHAPE,10,3,900,754280,35s-50-60-34.txt,60,50,16,6974.0
G03,SSHAPE,10,3,900,3483368,35s-50-60-34.txt,60,50,14,6332.0
FCFS,SSHAPE,10,3,900,514623,35s-50-60-35.txt,60,50,15,6590.0
RANDOM,SSHAPE,10,3,900,483331,35s-50-60-35.txt,60,50,13,5666.0
SOP,SSHAPE,10,3,900,693896,35s-50-60-35.txt,60,50,50,14042.0
G01,SSHAPE,10,3,900,727114,35s-50-60-35.txt,60,50,13,5788.0
G02,SSHAPE,10,3,900,678617,35s-50-60-35.txt,60,50,14,6118.0
G03,SSHAPE,10,3,900,3022243,35s-50-60-35.txt,60,50,13,5762.0
FCFS,SSHAPE,10,3,900,524059,35s-50-60-36.txt,60,50,15,6552.0
RANDOM,SSHAPE,10,3,900,502195,35s-50-60-36.txt,60,50,13,6152.0
SOP,SSHAPE,10,3,900,720135,35s-50-60-36.txt,60,50,50,14170.0
G01,SSHAPE,10,3,900,744422,35s-50-60-36.txt,60,50,13,5870.0
G02,SSHAPE,10,3,900,686419,35s-50-60-36.txt,60,50,15,6540.0
G03,SSHAPE,10,3,900,3154901,35s-50-60-36.txt,60,50,13,5822.0
FCFS,SSHAPE,10,3,900,483672,35s-50-60-37.txt,60,50,13,5698.0
RANDOM,SSHAPE,10,3,900,454426,35s-50-60-37.txt,60,50,12,5544.0
SOP,SSHAPE,10,3,900,673630,35s-50-60-37.txt,60,50,50,13202.0
G01,SSHAPE,10,3,900,694186,35s-50-60-37.txt,60,50,12,5384.0
G02,SSHAPE,10,3,900,639388,35s-50-60-37.txt,60,50,13,5936.0
G03,SSHAPE,10,3,900,2802783,35s-50-60-37.txt,60,50,12,5230.0
FCFS,SSHAPE,10,3,900,511092,35s-50-60-38.txt,60,50,14,6082.0
RANDOM,SSHAPE,10,3,900,496657,35s-50-60-38.txt,60,50,13,5898.0
SOP,SSHAPE,10,3,900,693415,35s-50-60-38.txt,60,50,50,14186.0
G01,SSHAPE,10,3,900,721898,35s-50-60-38.txt,60,50,12,5496.0
G02,SSHAPE,10,3,900,658508,35s-50-60-38.txt,60,50,14,6106.0
G03,SSHAPE,10,3,900,3040030,35s-50-60-38.txt,60,50,13,5756.0
FCFS,SSHAPE,10,3,900,551672,35s-50-60-39.txt,60,50,15,6654.0
RANDOM,SSHAPE,10,3,900,519551,35s-50-60-39.txt,60,50,14,6342.0
SOP,SSHAPE,10,3,900,732643,35s-50-60-39.txt,60,50,50,14932.0
G01,SSHAPE,10,3,900,795321,35s-50-60-39.txt,60,50,14,6244.0
G02,SSHAPE,10,3,900,737270,35s-50-60-39.txt,60,50,16,7306.0
G03,SSHAPE,10,3,900,3393145,35s-50-60-39.txt,60,50,14,6368.0
FCFS,SSHAPE,10,3,900,496478,36s-50-75-0.txt,75,50,11,5062.0
RANDOM,SSHAPE,10,3,900,468177,36s-50-75-0.txt,75,50,10,4786.0
SOP,SSHAPE,10,3,900,707798,36s-50-75-0.txt,75,50,50,14188.0
G01,SSHAPE,10,3,900,716498,36s-50-75-0.txt,75,50,10,4654.0
G02,SSHAPE,10,3,900,648039,36s-50-75-0.txt,75,50,11,5270.0
G03,SSHAPE,10,3,900,3097541,36s-50-75-0.txt,75,50,10,4790.0
FCFS,SSHAPE,10,3,900,514403,36s-50-75-1.txt,75,50,11,5150.0
RANDOM,SSHAPE,10,3,900,471613,36s-50-75-1.txt,75,50,11,4846.0
SOP,SSHAPE,10,3,900,727851,36s-50-75-1.txt,75,50,50,14138.0
G01,SSHAPE,10,3,900,734240,36s-50-75-1.txt,75,50,10,4638.0
G02,SSHAPE,10,3,900,659555,36s-50-75-1.txt,75,50,11,5100.0
G03,SSHAPE,10,3,900,3109799,36s-50-75-1.txt,75,50,10,4618.0
FCFS,SSHAPE,10,3,900,503721,36s-50-75-2.txt,75,50,11,5160.0
RANDOM,SSHAPE,10,3,900,468492,36s-50-75-2.txt,75,50,10,4756.0
SOP,SSHAPE,10,3,900,709920,36s-50-75-2.txt,75,50,50,13846.0
G01,SSHAPE,10,3,900,736649,36s-50-75-2.txt,75,50,10,4624.0
G02,SSHAPE,10,3,900,658919,36s-50-75-2.txt,75,50,11,5034.0
G03,SSHAPE,10,3,900,3076667,36s-50-75-2.txt,75,50,10,4538.0
FCFS,SSHAPE,10,3,900,492171,36s-50-75-3.txt,75,50,11,5028.0
RANDOM,SSHAPE,10,3,900,485039,36s-50-75-3.txt,75,50,11,4936.0
SOP,SSHAPE,10,3,900,704171,36s-50-75-3.txt,75,50,50,14152.0
G01,SSHAPE,10,3,900,708102,36s-50-75-3.txt,75,50,10,4662.0
G02,SSHAPE,10,3,900,655175,36s-50-75-3.txt,75,50,11,5078.0
G03,SSHAPE,10,3,900,3022511,36s-50-75-3.txt,75,50,10,4586.0
FCFS,SSHAPE,10,3,900,494975,36s-50-75-4.txt,75,50,11,5086.0
RANDOM,SSHAPE,10,3,900,465715,36s-50-75-4.txt,75,50,10,4780.0
SOP,SSHAPE,10,3,900,723854,36s-50-75-4.txt,75,50,50,13606.0
G01,SSHAPE,10,3,900,710889,36s-50-75-4.txt,75,50,10,4794.0
G02,SSHAPE,10,3,900,665111,36s-50-75-4.txt,75,50,11,5188.0
G03,SSHAPE,10,3,900,3011268,36s-50-75-4.txt,75,50,10,4864.0
FCFS,SSHAPE,10,3,900,503944,36s-50-75-5.txt,75,50,11,4910.0
RANDOM,SSHAPE,10,3,900,453958,36s-50-75-5.txt,75,50,10,4622.0
SOP,SSHAPE,10,3,900,699194,36s-50-75-5.txt,75,50,50,13634.0
G01,SSHAPE,10,3,900,709288,36s-50-75-5.txt,75,50,10,4516.0
G02,SSHAPE,10,3,900,632612,36s-50-75-5.txt,75,50,11,4868.0
G03,SSHAPE,10,3,900,3038920,36s-50-75-5.txt,75,50,10,4602.0
FCFS,SSHAPE,10,3,900,498518,36s-50-75-6.txt,75,50,11,5296.0
RANDOM,SSHAPE,10,3,900,462619,36s-50-75-6.txt,75,50,10,4888.0
SOP,SSHAPE,10,3,900,702293,36s-50-75-6.txt,75,50,50,14360.0
G01,SSHAPE,10,3,900,738763,36s-50-75-6.txt,75,50,10,4932.0
G02,SSHAPE,10,3,900,646246,36s-50-75-6.txt,75,50,11,5390.0
G03,SSHAPE,10,3,900,3024434,36s-50-75-6.txt,75,50,10,4828.0
FCFS,SSHAPE,10,3,900,502409,36s-50-75-7.txt,75,50,11,5374.0
RANDOM,SSHAPE,10,3,900,462290,36s-50-75-7.txt,75,50,10,5074.0
SOP,SSHAPE,10,3,900,697218,36s-50-75-7.txt,75,50,50,14704.0
G01,SSHAPE,10,3,900,704366,36s-50-75-7.txt,75,50,10,4858.0
G02,SSHAPE,10,3,900,650486,36s-50-75-7.txt,75,50,11,5306.0
G03,SSHAPE,10,3,900,2974378,36s-50-75-7.txt,75,50,10,4828.0
FCFS,SSHAPE,10,3,900,524520,36s-50-75-8.txt,75,50,12,5464.0
RANDOM,SSHAPE,10,3,900,493990,36s-50-75-8.txt,75,50,11,5268.0
SOP,SSHAPE,10,3,900,725566,36s-50-75-8.txt,75,50,50,14790.0
G01,SSHAPE,10,3,900,762675,36s-50-75-8.txt,75,50,11,5138.0
G02,SSHAPE,10,3,900,676502,36s-50-75-8.txt,75,50,11,5208.0
G03,SSHAPE,10,3,900,3237867,36s-50-75-8.txt,75,50,11,5196.0
FCFS,SSHAPE,10,3,900,534577,36s-50-75-9.txt,75,50,12,5348.0
RANDOM,SSHAPE,10,3,900,496162,36s-50-75-9.txt,75,50,11,5236.0
SOP,SSHAPE,10,3,900,729706,36s-50-75-9.txt,75,50,50,14062.0
G01,SSHAPE,10,3,900,753752,36s-50-75-9.txt,75,50,11,4954.0
G02,SSHAPE,10,3,900,690097,36s-50-75-9.txt,75,50,12,5486.0
G03,SSHAPE,10,3,900,3314600,36s-50-75-9.txt,75,50,11,4892.0
FCFS,SSHAPE,10,3,900,492989,36s-50-75-10.txt,75,50,11,5182.0
RANDOM,SSHAPE,10,3,900,457950,36s-50-75-10.txt,75,50,10,4982.0
SOP,SSHAPE,10,3,900,708772,36s-50-75-10.txt,75,50,50,13952.0
G01,SSHAPE,10,3,900,709860,36s-50-75-10.txt,75,50,10,4934.0
G02,SSHAPE,10,3,900,638097,36s-50-75-10.txt,75,50,11,5278.0
G03,SSHAPE,10,3,900,3060277,36s-50-75-10.txt,75,50,10,4884.0
FCFS,SSHAPE,10,3,900,527510,36s-50-75-11.txt,75,50,12,5512.0
RANDOM,SSHAPE,10,3,900,493424,36s-50-75-11.txt,75,50,11,5156.0
SOP,SSHAPE,10,3,900,730334,36s-50-75-11.txt,75,50,50,14590.0
G01,SSHAPE,10,3,900,759571,36s-50-75-11.txt,75,50,11,5266.0
G02,SSHAPE,10,3,900,704148,36s-50-75-11.txt,75,50,12,5618.0
G03,SSHAPE,10,3,900,3333981,36s-50-75-11.txt,75,50,11,5050.0
FCFS,SSHAPE,10,3,900,534159,36s-50-75-12.txt,75,50,12,5620.0
RANDOM,SSHAPE,10,3,900,492315,36s-50-75-12.txt,75,50,11,5232.0
SOP,SSHAPE,10,3,900,731861,36s-50-75-12.txt,75,50,50,14308.0
G01,SSHAPE,10,3,900,760481,36s-50-75-12.txt,75,50,11,5116.0
G02,SSHAPE,10,3,900,691197,36s-50-75-12.txt,75,50,12,5476.0
G03,SSHAPE,10,3,900,3259927,36s-50-75-12.txt,75,50,11,5126.0
FCFS,SSHAPE,10,3,900,467767,36s-50-75-13.txt,75,50,10,4406.0
RANDOM,SSHAPE,10,3,900,431807,36s-50-75-13.txt,75,50,10,4360.0
SOP,SSHAPE,10,3,900,677390,36s-50-75-13.txt,75,50,50,13438.0
G01,SSHAPE,10,3,900,690708,36s-50-75-13.txt,75,50,10,4380.0
G02,SSHAPE,10,3,900,600988,36s-50-75-13.txt,75,50,10,4538.0
G03,SSHAPE,10,3,900,2920656,36s-50-75-13.txt,75,50,10,4498.0
FCFS,SSHAPE,10,3,900,467032,36s-50-75-14.txt,75,50,10,4622.0
RANDOM,SSHAPE,10,3,900,448089,36s-50-75-14.txt,75,50,10,4638.0
SOP,SSHAPE,10,3,900,684802,36s-50-75-14.txt,75,50,50,13822.0
G01,SSHAPE,10,3,900,674722,36s-50-75-14.txt,75,50,10,4580.0
G02,SSHAPE,10,3,900,615340,36s-50-75-14.txt,75,50,11,5014.0
G03,SSHAPE,10,3,900,2894372,36s-50-75-14.txt,75,50,10,4568.0
FCFS,SSHAPE,10,3,900,482215,36s-50-75-15.txt,75,50,11,4934.0
RANDOM,SSHAPE,10,3,900,451298,36s-50-75-15.txt,75,50,10,4870.0
SOP,SSHAPE,10,3,900,688278,36s-50-75-15.txt,75,50,50,14046.0
G01,SSHAPE,10,3,900,705337,36s-50-75-15.txt,75,50,10,4900.0
G02,SSHAPE,10,3,900,638146,36s-50-75-15.txt,75,50,11,5212.0
G03,SSHAPE,10,3,900,2954588,36s-50-75-15.txt,75,50,10,4638.0
FCFS,SSHAPE,10,3,900,518807,36s-50-75-16.txt,75,50,12,5458.0
RANDOM,SSHAPE,10,3,900,484740,36s-50-75-16.txt,75,50,11,5004.0
SOP,SSHAPE,10,3,900,719872,36s-50-75-16.txt,75,50,50,14228.0
G01,SSHAPE,10,3,900,747465,36s-50-75-16.txt,75,50,11,4946.0
G02,SSHAPE,10,3,900,686761,36s-50-75-16.txt,75,50,12,5356.0
G03,SSHAPE,10,3,900,3245405,36s-50-75-16.txt,75,50,11,4992.0
FCFS,SSHAPE,10,3,900,556343,36s-50-75-17.txt,75,50,13,5970.0
RANDOM,SSHAPE,10,3,900,518270,36s-50-75-17.txt,75,50,12,5590.0
SOP,SSHAPE,10,3,900,763526,36s-50-75-17.txt,75,50,50,15166.0
G01,SSHAPE,10,3,900,778283,36s-50-75-17.txt,75,50,11,5198.0
G02,SSHAPE,10,3,900,728919,36s-50-75-17.txt,75,50,12,5590.0
G03,SSHAPE,10,3,900,3453354,36s-50-75-17.txt,75,50,11,5368.0
FCFS,SSHAPE,10,3,900,541256,36s-50-75-18.txt,75,50,12,5892.0
RANDOM,SSHAPE,10,3,900,512188,36s-50-75-18.txt,75,50,11,5226.0
SOP,SSHAPE,10,3,900,738259,36s-50-75-18.txt,75,50,50,14890.0
G01,SSHAPE,10,3,900,780906,36s-50-75-18.txt,75,50,11,5168.0
G02,SSHAPE,10,3,900,717102,36s-50-75-18.txt,75,50,12,5634.0
G03,SSHAPE,10,3,900,3374845,36s-50-75-18.txt,75,50,11,5306.0
FCFS,SSHAPE,10,3,900,523419,36s-50-75-19.txt,75,50,12,5426.0
RANDOM,SSHAPE,10,3,900,482692,36s-50-75-19.txt,75,50,11,5084.0
SOP,SSHAPE,10,3,900,723511,36s-50-75-19.txt,75,50,50,14352.0
G01,SSHAPE,10,3,900,752077,36s-50-75-19.txt,75,50,11,5068.0
G02,SSHAPE,10,3,900,686982,36s-50-75-19.txt,75,50,12,5538.0
G03,SSHAPE,10,3,900,3263156,36s-50-75-19.txt,75,50,11,5238.0
FCFS,SSHAPE,10,3,900,507131,36s-50-75-20.txt,75,50,11,5138.0
RANDOM,SSHAPE,10,3,900,482148,36s-50-75-20.txt,75,50,11,5008.0
SOP,SSHAPE,10,3,900,750554,36s-50-75-20.txt,75,50,50,14026.0
G01,SSHAPE,10,3,900,737830,36s-50-75-20.txt,75,50,10,4826.0
G02,SSHAPE,10,3,900,658039,36s-50-75-20.txt,75,50,11,5234.0
G03,SSHAPE,10,3,900,3126624,36s-50-75-20.txt,75,50,11,4946.0
FCFS,SSHAPE,10,3,900,512955,36s-50-75-21.txt,75,50,11,5236.0
RANDOM,SSHAPE,10,3,900,486637,36s-50-75-21.txt,75,50,11,5142.0
SOP,SSHAPE,10,3,900,714353,36s-50-75-21.txt,75,50,50,14004.0
G01,SSHAPE,10,3,900,727266,36s-50-75-21.txt,75,50,10,4968.0
G02,SSHAPE,10,3,900,679896,36s-50-75-21.txt,75,50,11,5202.0
G03,SSHAPE,10,3,900,3173160,36s-50-75-21.txt,75,50,11,5090.0
FCFS,SSHAPE,10,3,900,487142,36s-50-75-22.txt,75,50,12,5412.0
RANDOM,SSHAPE,10,3,900,459958,36s-50-75-22.txt,75,50,10,4780.0
SOP,SSHAPE,10,3,900,690188,36s-50-75-22.txt,75,50,50,13724.0
G01,SSHAPE,10,3,900,686708,36s-50-75-22.txt,75,50,10,4894.0
G02,SSHAPE,10,3,900,631555,36s-50-75-22.txt,75,50,11,5106.0
G03,SSHAPE,10,3,900,2989200,36s-50-75-22.txt,75,50,10,4660.0
FCFS,SSHAPE,10,3,900,490273,36s-50-75-23.txt,75,50,11,4922.0
RANDOM,SSHAPE,10,3,900,448977,36s-50-75-23.txt,75,50,10,4658.0
SOP,SSHAPE,10,3,900,712441,36s-50-75-23.txt,75,50,50,13686.0
G01,SSHAPE,10,3,900,717488,36s-50-75-23.txt,75,50,10,4702.0
G02,SSHAPE,10,3,900,644023,36s-50-75-23.txt,75,50,11,4976.0
G03,SSHAPE,10,3,900,3021584,36s-50-75-23.txt,75,50,10,4858.0
FCFS,SSHAPE,10,3,900,509308,36s-50-75-24.txt,75,50,11,5058.0
RANDOM,SSHAPE,10,3,900,467757,36s-50-75-24.txt,75,50,10,4760.0
SOP,SSHAPE,10,3,900,709184,36s-50-75-24.txt,75,50,50,13920.0
G01,SSHAPE,10,3,900,716593,36s-50-75-24.txt,75,50,10,4590.0
G02,SSHAPE,10,3,900,659927,36s-50-75-24.txt,75,50,11,5062.0
G03,SSHAPE,10,3,900,3104594,36s-50-75-24.txt,75,50,10,4638.0
FCFS,SSHAPE,10,3,900,491798,36s-50-75-25.txt,75,50,11,5098.0
RANDOM,SSHAPE,10,3,900,456709,36s-50-75-25.txt,75,50,10,4662.0
SOP,SSHAPE,10,3,900,699644,36s-50-75-25.txt,75,50,50,13826.0
G01,SSHAPE,10,3,900,722671,36s-50-75-25.txt,75,50,10,4712.0
G02,SSHAPE,10,3,900,642524,36s-50-75-25.txt,75,50,11,4964.0
G03,SSHAPE,10,3,900,2999683,36s-50-75-25.txt,75,50,10,4642.0
FCFS,SSHAPE,10,3,900,501665,36s-50-75-26.txt,75,50,11,5306.0
RANDOM,SSHAPE,10,3,900,457006,36s-50-75-26.txt,75,50,10,4912.0
SOP,SSHAPE,10,3,900,690506,36s-50-75-26.txt,75,50,50,14284.0
G01,SSHAPE,10,3,900,692536,36s-50-75-26.txt,75,50,10,4952.0
G02,SSHAPE,10,3,900,628290,36s-50-75-26.txt,75,50,10,4934.0
G03,SSHAPE,10,3,900,2903745,36s-50-75-26.txt,75,50,10,4784.0
FCFS,SSHAPE,10,3,900,461711,36s-50-75-27.txt,75,50,11,4918.0
RANDOM,SSHAPE,10,3,900,424088,36s-50-75-27.txt,75,50,9,4254.0
SOP,SSHAPE,10,3,900,662512,36s-50-75-27.txt,75,50,50,13266.0
G01,SSHAPE,10,3,900,667416,36s-50-75-27.txt,75,50,9,4398.0
G02,SSHAPE,10,3,900,579178,36s-50-75-27.txt,75,50,10,4640.0
G03,SSHAPE,10,3,900,2719108,36s-50-75-27.txt,75,50,9,4326.0
FCFS,SSHAPE,10,3,900,489747,36s-50-75-28.txt,75,50,11,4996.0
RANDOM,SSHAPE,10,3,900,471103,36s-50-75-28.txt,75,50,10,4722.0
SOP,SSHAPE,10,3,900,713397,36s-50-75-28.txt,75,50,50,13676.0
G01,SSHAPE,10,3,900,714747,36s-50-75-28.txt,75,50,10,4738.0
G02,SSHAPE,10,3,900,633257,36s-50-75-28.txt,75,50,11,4958.0
G03,SSHAPE,10,3,900,3050106,36s-50-75-28.txt,75,50,10,4660.0
FCFS,SSHAPE,10,3,900,518022,36s-50-75-29.txt,75,50,12,5642.0
RANDOM,SSHAPE,10,3,900,487713,36s-50-75-29.txt,75,50,11,5256.0
SOP,SSHAPE,10,3,900,724732,36s-50-75-29.txt,75,50,50,14518.0
G01,SSHAPE,10,3,900,764162,36s-50-75-29.txt,75,50,11,5126.0
G02,SSHAPE,10,3,900,674931,36s-50-75-29.txt,75,50,11,5096.0
G03,SSHAPE,10,3,900,3258211,36s-50-75-29.txt,75,50,11,5074.0
FCFS,SSHAPE,10,3,900,500656,36s-50-75-30.txt,75,50,11,4960.0
RANDOM,SSHAPE,10,3,900,451223,36s-50-75-30.txt,75,50,10,4694.0
SOP,SSHAPE,10,3,900,697068,36s-50-75-30.txt,75,50,50,13176.0
G01,SSHAPE,10,3,900,705317,36s-50-75-30.txt,75,50,10,4444.0
G02,SSHAPE,10,3,900,640315,36s-50-75-30.txt,75,50,11,4936.0
G03,SSHAPE,10,3,900,3033404,36s-50-75-30.txt,75,50,10,4568.0
FCFS,SSHAPE,10,3,900,503509,36s-50-75-31.txt,75,50,11,5200.0
RANDOM,SSHAPE,10,3,900,472239,36s-50-75-31.txt,75,50,11,5032.0
SOP,SSHAPE,10,3,900,707047,36s-50-75-31.txt,75,50,50,14456.0
G01,SSHAPE,10,3,900,746235,36s-50-75-31.txt,75,50,10,4844.0
G02,SSHAPE,10,3,900,659408,36s-50-75-31.txt,75,50,11,5214.0
G03,SSHAPE,10,3,900,3097584,36s-50-75-31.txt,75,50,11,5046.0
FCFS,SSHAPE,10,3,900,464182,36s-50-75-32.txt,75,50,10,4508.0
RANDOM,SSHAPE,10,3,900,444491,36s-50-75-32.txt,75,50,10,4684.0
SOP,SSHAPE,10,3,900,681286,36s-50-75-32.txt,75,50,50,13246.0
G01,SSHAPE,10,3,900,684315,36s-50-75-32.txt,75,50,10,4344.0
G02,SSHAPE,10,3,900,596499,36s-50-75-32.txt,75,50,10,4590.0
G03,SSHAPE,10,3,900,2864329,36s-50-75-32.txt,75,50,10,4626.0
FCFS,SSHAPE,10,3,900,500265,36s-50-75-33.txt,75,50,11,5112.0
RANDOM,SSHAPE,10,3,900,450303,36s-50-75-33.txt,75,50,10,4680.0
SOP,SSHAPE,10,3,900,696522,36s-50-75-33.txt,75,50,50,13538.0
G01,SSHAPE,10,3,900,707180,36s-50-75-33.txt,75,50,10,4690.0
G02,SSHAPE,10,3,900,610169,36s-50-75-33.txt,75,50,10,4678.0
G03,SSHAPE,10,3,900,2944272,36s-50-75-33.txt,75,50,10,4808.0
FCFS,SSHAPE,10,3,900,491508,36s-50-75-34.txt,75,50,11,4952.0
RANDOM,SSHAPE,10,3,900,453330,36s-50-75-34.txt,75,50,10,4756.0
SOP,SSHAPE,10,3,900,698512,36s-50-75-34.txt,75,50,50,13606.0
G01,SSHAPE,10,3,900,705080,36s-50-75-34.txt,75,50,10,4710.0
G02,SSHAPE,10,3,900,639777,36s-50-75-34.txt,75,50,11,5128.0
G03,SSHAPE,10,3,900,3009875,36s-50-75-34.txt,75,50,10,4636.0
FCFS,SSHAPE,10,3,900,477341,36s-50-75-35.txt,75,50,10,4668.0
RANDOM,SSHAPE,10,3,900,450773,36s-50-75-35.txt,75,50,10,4640.0
SOP,SSHAPE,10,3,900,695947,36s-50-75-35.txt,75,50,50,13654.0
G01,SSHAPE,10,3,900,688953,36s-50-75-35.txt,75,50,10,4506.0
G02,SSHAPE,10,3,900,624247,36s-50-75-35.txt,75,50,11,5038.0
G03,SSHAPE,10,3,900,2857779,36s-50-75-35.txt,75,50,10,4658.0
FCFS,SSHAPE,10,3,900,474518,36s-50-75-36.txt,75,50,10,4734.0
RANDOM,SSHAPE,10,3,900,446066,36s-50-75-36.txt,75,50,10,4812.0
SOP,SSHAPE,10,3,900,678632,36s-50-75-36.txt,75,50,50,14044.0
G01,SSHAPE,10,3,900,695790,36s-50-75-36.txt,75,50,10,4904.0
G02,SSHAPE,10,3,900,618685,36s-50-75-36.txt,75,50,11,5276.0
G03,SSHAPE,10,3,900,2887388,36s-50-75-36.txt,75,50,10,4748.0
FCFS,SSHAPE,10,3,900,496465,36s-50-75-37.txt,75,50,11,5086.0
RANDOM,SSHAPE,10,3,900,461808,36s-50-75-37.txt,75,50,10,4750.0
SOP,SSHAPE,10,3,900,708302,36s-50-75-37.txt,75,50,50,13986.0
G01,SSHAPE,10,3,900,743367,36s-50-75-37.txt,75,50,10,4868.0
G02,SSHAPE,10,3,900,649379,36s-50-75-37.txt,75,50,11,5208.0
G03,SSHAPE,10,3,900,3074226,36s-50-75-37.txt,75,50,10,4778.0
FCFS,SSHAPE,10,3,900,554799,36s-50-75-38.txt,75,50,12,5576.0
RANDOM,SSHAPE,10,3,900,510731,36s-50-75-38.txt,75,50,12,5446.0
SOP,SSHAPE,10,3,900,744727,36s-50-75-38.txt,75,50,50,14362.0
G01,SSHAPE,10,3,900,783051,36s-50-75-38.txt,75,50,11,5084.0
G02,SSHAPE,10,3,900,723811,36s-50-75-38.txt,75,50,12,5436.0
G03,SSHAPE,10,3,900,23883055,36s-50-75-38.txt,75,50,11,5056.0
FCFS,SSHAPE,10,3,900,491921,36s-50-75-39.txt,75,50,11,4842.0
RANDOM,SSHAPE,10,3,900,453731,36s-50-75-39.txt,75,50,10,4684.0
SOP,SSHAPE,10,3,900,691949,36s-50-75-39.txt,75,50,50,12912.0
G01,SSHAPE,10,3,900,695012,36s-50-75-39.txt,75,50,10,4650.0
G02,SSHAPE,10,3,900,637337,36s-50-75-39.txt,75,50,11,4844.0
G03,SSHAPE,10,3,900,2919069,36s-50-75-39.txt,75,50,10,4568.0
FCFS,SSHAPE,10,3,900,819852,37s-60-30-0.txt,30,60,45,14938.0
RANDOM,SSHAPE,10,3,900,732129,37s-60-30-0.txt,30,60,36,12892.0
SOP,SSHAPE,10,3,900,879767,37s-60-30-0.txt,30,60,60,17384.0
G01,SSHAPE,10,3,900,1006633,37s-60-30-0.txt,30,60,32,12136.0
G02,SSHAPE,10,3,900,1047935,37s-60-30-0.txt,30,60,41,14260.0
G03,SSHAPE,10,3,900,2525289,37s-60-30-0.txt,30,60,34,12516.0
FCFS,SSHAPE,10,3,900,803076,37s-60-30-1.txt,30,60,43,14350.0
RANDOM,SSHAPE,10,3,900,731771,37s-60-30-1.txt,30,60,35,12772.0
SOP,SSHAPE,10,3,900,866535,37s-60-30-1.txt,30,60,60,17316.0
G01,SSHAPE,10,3,900,1062877,37s-60-30-1.txt,30,60,34,12494.0
