obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
RANDOM,LGAP,10,3,900,1084321,41l-70-30-13.txt,30,70,42,14411.0
SOP,LGAP,10,3,900,1345239,41l-70-30-13.txt,30,70,70,18054.0
G01,LGAP,10,3,900,1464389,41l-70-30-13.txt,30,70,39,13818.0
G02,LGAP,10,3,900,1574685,41l-70-30-13.txt,30,70,51,15757.0
G03,LGAP,10,3,900,3524121,41l-70-30-13.txt,30,70,43,14484.0
FCFS,LGAP,10,3,900,1101904,41l-70-30-14.txt,30,70,47,14411.0
RANDOM,LGAP,10,3,900,1010053,41l-70-30-14.txt,30,70,40,13216.0
SOP,LGAP,10,3,900,1269801,41l-70-30-14.txt,30,70,70,17446.0
G01,LGAP,10,3,900,1349505,41l-70-30-14.txt,30,70,37,12677.0
G02,LGAP,10,3,900,1476385,41l-70-30-14.txt,30,70,48,14618.0
G03,LGAP,10,3,900,3673295,41l-70-30-14.txt,30,70,38,12976.0
FCFS,LGAP,10,3,900,1215960,41l-70-30-15.txt,30,70,54,15897.0
RANDOM,LGAP,10,3,900,1115975,41l-70-30-15.txt,30,70,43,14151.0
SOP,LGAP,10,3,900,1352955,41l-70-30-15.txt,30,70,70,17558.0
G01,LGAP,10,3,900,1530787,41l-70-30-15.txt,30,70,42,13873.0
G02,LGAP,10,3,900,1613721,41l-70-30-15.txt,30,70,52,15439.0
G03,LGAP,10,3,900,3435610,41l-70-30-15.txt,30,70,42,13944.0
FCFS,LGAP,10,3,900,1129622,41l-70-30-16.txt,30,70,48,14384.0
RANDOM,LGAP,10,3,900,1004303,41l-70-30-16.txt,30,70,37,12444.0
SOP,LGAP,10,3,900,1281754,41l-70-30-16.txt,30,70,70,16920.0
G01,LGAP,10,3,900,1369418,41l-70-30-16.txt,30,70,36,12376.0
G02,LGAP,10,3,900,1476778,41l-70-30-16.txt,30,70,48,14349.0
G03,LGAP,10,3,900,3645975,41l-70-30-16.txt,30,70,38,12737.0
FCFS,LGAP,10,3,900,1095689,41l-70-30-17.txt,30,70,45,14428.0
RANDOM,LGAP,10,3,900,1025361,41l-70-30-17.txt,30,70,39,13492.0
SOP,LGAP,10,3,900,1305642,41l-70-30-17.txt,30,70,70,17248.0
G01,LGAP,10,3,900,1389228,41l-70-30-17.txt,30,70,37,12772.0
G02,LGAP,10,3,900,1450797,41l-70-30-17.txt,30,70,46,14515.0
G03,LGAP,10,3,900,3579551,41l-70-30-17.txt,30,70,39,13145.0
FCFS,LGAP,10,3,900,1059693,41l-70-30-18.txt,30,70,45,13398.0
RANDOM,LGAP,10,3,900,961338,41l-70-30-18.txt,30,70,36,12305.0
SOP,LGAP,10,3,900,1244972,41l-70-30-18.txt,30,70,70,16656.0
G01,LGAP,10,3,900,1320489,41l-70-30-18.txt,30,70,34,12002.0
G02,LGAP,10,3,900,1415848,41l-70-30-18.txt,30,70,45,13644.0
G03,LGAP,10,3,900,3808255,41l-70-30-18.txt,30,70,37,12200.0
FCFS,LGAP,10,3,900,987654,41l-70-30-19.txt,30,70,40,13055.0
RANDOM,LGAP,10,3,900,925007,41l-70-30-19.txt,30,70,34,11961.0
SOP,LGAP,10,3,900,1240948,41l-70-30-19.txt,30,70,70,16368.0
G01,LGAP,10,3,900,1286920,41l-70-30-19.txt,30,70,32,11693.0
G02,LGAP,10,3,900,1337894,41l-70-30-19.txt,30,70,43,13626.0
G03,LGAP,10,3,900,3831261,41l-70-30-19.txt,30,70,33,11671.0
FCFS,LGAP,10,3,900,1124562,41l-70-30-20.txt,30,70,46,14764.0
RANDOM,LGAP,10,3,900,1066856,41l-70-30-20.txt,30,70,41,13920.0
SOP,LGAP,10,3,900,1306873,41l-70-30-20.txt,30,70,70,17787.0
G01,LGAP,10,3,900,1416344,41l-70-30-20.txt,30,70,37,13112.0
G02,LGAP,10,3,900,1539711,41l-70-30-20.txt,30,70,49,15294.0
G03,LGAP,10,3,900,3581594,41l-70-30-20.txt,30,70,39,13330.0
FCFS,LGAP,10,3,900,1034219,41l-70-30-21.txt,30,70,44,13727.0
RANDOM,LGAP,10,3,900,952699,41l-70-30-21.txt,30,70,35,12152.0
SOP,LGAP,10,3,900,1261781,41l-70-30-21.txt,30,70,70,16845.0
G01,LGAP,10,3,900,1308743,41l-70-30-21.txt,30,70,33,11568.0
G02,LGAP,10,3,900,1372338,41l-70-30-21.txt,30,70,44,13734.0
G03,LGAP,10,3,900,3657079,41l-70-30-21.txt,30,70,35,12080.0
FCFS,LGAP,10,3,900,982590,41l-70-30-22.txt,30,70,40,13051.0
RANDOM,LGAP,10,3,900,927682,41l-70-30-22.txt,30,70,34,11808.0
SOP,LGAP,10,3,900,1226452,41l-70-30-22.txt,30,70,70,16713.0
G01,LGAP,10,3,900,1274888,41l-70-30-22.txt,30,70,32,11349.0
G02,LGAP,10,3,900,1336261,41l-70-30-22.txt,30,70,42,13250.0
G03,LGAP,10,3,900,3931650,41l-70-30-22.txt,30,70,33,11679.0
FCFS,LGAP,10,3,900,1139291,41l-70-30-23.txt,30,70,48,14426.0
RANDOM,LGAP,10,3,900,1067264,41l-70-30-23.txt,30,70,41,13529.0
SOP,LGAP,10,3,900,1327056,41l-70-30-23.txt,30,70,70,17086.0
G01,LGAP,10,3,900,1435913,41l-70-30-23.txt,30,70,39,13074.0
G02,LGAP,10,3,900,1537013,41l-70-30-23.txt,30,70,49,14692.0
G03,LGAP,10,3,900,3574516,41l-70-30-23.txt,30,70,42,13426.0
FCFS,LGAP,10,3,900,1083859,41l-70-30-24.txt,30,70,46,14327.0
RANDOM,LGAP,10,3,900,996247,41l-70-30-24.txt,30,70,37,12828.0
SOP,LGAP,10,3,900,1279286,41l-70-30-24.txt,30,70,70,17520.0
G01,LGAP,10,3,900,1309061,41l-70-30-24.txt,30,70,34,12197.0
G02,LGAP,10,3,900,1454548,41l-70-30-24.txt,30,70,46,14395.0
G03,LGAP,10,3,900,3723354,41l-70-30-24.txt,30,70,36,12594.0
FCFS,LGAP,10,3,900,1004960,41l-70-30-25.txt,30,70,42,13201.0
RANDOM,LGAP,10,3,900,929160,41l-70-30-25.txt,30,70,35,11926.0
SOP,LGAP,10,3,900,1228682,41l-70-30-25.txt,30,70,70,16685.0
G01,LGAP,10,3,900,1309097,41l-70-30-25.txt,30,70,32,11307.0
G02,LGAP,10,3,900,1345936,41l-70-30-25.txt,30,70,43,13385.0
G03,LGAP,10,3,900,3826049,41l-70-30-25.txt,30,70,35,11954.0
FCFS,LGAP,10,3,900,1024141,41l-70-30-26.txt,30,70,42,13274.0
RANDOM,LGAP,10,3,900,988372,41l-70-30-26.txt,30,70,36,12190.0
SOP,LGAP,10,3,900,1246250,41l-70-30-26.txt,30,70,70,16696.0
G01,LGAP,10,3,900,1313069,41l-70-30-26.txt,30,70,33,11809.0
G02,LGAP,10,3,900,1386427,41l-70-30-26.txt,30,70,44,13533.0
G03,LGAP,10,3,900,3758405,41l-70-30-26.txt,30,70,35,12055.0
FCFS,LGAP,10,3,900,1059237,41l-70-30-27.txt,30,70,45,14104.0
RANDOM,LGAP,10,3,900,985070,41l-70-30-27.txt,30,70,37,12993.0
SOP,LGAP,10,3,900,1261656,41l-70-30-27.txt,30,70,70,17193.0
G01,LGAP,10,3,900,1346298,41l-70-30-27.txt,30,70,34,12217.0
G02,LGAP,10,3,900,1399617,41l-70-30-27.txt,30,70,45,13982.0
G03,LGAP,10,3,900,3684896,41l-70-30-27.txt,30,70,36,12693.0
FCFS,LGAP,10,3,900,983108,41l-70-30-28.txt,30,70,42,13213.0
RANDOM,LGAP,10,3,900,893098,41l-70-30-28.txt,30,70,32,11290.0
SOP,LGAP,10,3,900,1207058,41l-70-30-28.txt,30,70,70,16187.0
G01,LGAP,10,3,900,1258675,41l-70-30-28.txt,30,70,31,11292.0
G02,LGAP,10,3,900,1265834,41l-70-30-28.txt,30,70,40,12870.0
G03,LGAP,10,3,900,3728143,41l-70-30-28.txt,30,70,32,11457.0
FCFS,LGAP,10,3,900,1130476,41l-70-30-29.txt,30,70,47,14746.0
RANDOM,LGAP,10,3,900,1036805,41l-70-30-29.txt,30,70,40,13323.0
SOP,LGAP,10,3,900,1287037,41l-70-30-29.txt,30,70,70,17468.0
G01,LGAP,10,3,900,1407596,41l-70-30-29.txt,30,70,38,12888.0
G02,LGAP,10,3,900,1486109,41l-70-30-29.txt,30,70,48,14705.0
G03,LGAP,10,3,900,3577550,41l-70-30-29.txt,30,70,41,13501.0
FCFS,LGAP,10,3,900,1137240,41l-70-30-30.txt,30,70,50,15221.0
RANDOM,LGAP,10,3,900,1028026,41l-70-30-30.txt,30,70,39,13511.0
SOP,LGAP,10,3,900,1306363,41l-70-30-30.txt,30,70,70,17690.0
G01,LGAP,10,3,900,1384178,41l-70-30-30.txt,30,70,38,13529.0
G02,LGAP,10,3,900,1521415,41l-70-30-30.txt,30,70,49,15192.0
G03,LGAP,10,3,900,3657073,41l-70-30-30.txt,30,70,41,13775.0
FCFS,LGAP,10,3,900,1053859,41l-70-30-31.txt,30,70,43,13446.0
RANDOM,LGAP,10,3,900,958961,41l-70-30-31.txt,30,70,36,12354.0
SOP,LGAP,10,3,900,1253604,41l-70-30-31.txt,30,70,70,16866.0
G01,LGAP,10,3,900,1310384,41l-70-30-31.txt,30,70,33,11862.0
G02,LGAP,10,3,900,1401179,41l-70-30-31.txt,30,70,46,14097.0
G03,LGAP,10,3,900,3774780,41l-70-30-31.txt,30,70,35,12151.0
FCFS,LGAP,10,3,900,1124117,41l-70-30-32.txt,30,70,47,14460.0
RANDOM,LGAP,10,3,900,1066680,41l-70-30-32.txt,30,70,41,13710.0
SOP,LGAP,10,3,900,1326319,41l-70-30-32.txt,30,70,70,17477.0
G01,LGAP,10,3,900,1423808,41l-70-30-32.txt,30,70,39,13185.0
G02,LGAP,10,3,900,57590537,41l-70-30-32.txt,30,70,50,15328.0
G03,LGAP,10,3,900,3527326,41l-70-30-32.txt,30,70,41,13737.0
FCFS,LGAP,10,3,900,1027131,41l-70-30-33.txt,30,70,42,13331.0
RANDOM,LGAP,10,3,900,949324,41l-70-30-33.txt,30,70,35,11931.0
SOP,LGAP,10,3,900,1269496,41l-70-30-33.txt,30,70,70,16829.0
G01,LGAP,10,3,900,1327191,41l-70-30-33.txt,30,70,33,11668.0
G02,LGAP,10,3,900,1365818,41l-70-30-33.txt,30,70,43,13507.0
G03,LGAP,10,3,900,3880721,41l-70-30-33.txt,30,70,37,12180.0
FCFS,LGAP,10,3,900,1067021,41l-70-30-34.txt,30,70,45,13761.0
RANDOM,LGAP,10,3,900,989356,41l-70-30-34.txt,30,70,37,12834.0
SOP,LGAP,10,3,900,1298566,41l-70-30-34.txt,30,70,70,17082.0
G01,LGAP,10,3,900,1387073,41l-70-30-34.txt,30,70,36,12496.0
G02,LGAP,10,3,900,1431185,41l-70-30-34.txt,30,70,44,13882.0
G03,LGAP,10,3,900,3557190,41l-70-30-34.txt,30,70,37,12649.0
FCFS,LGAP,10,3,900,1153487,41l-70-30-35.txt,30,70,49,15233.0
RANDOM,LGAP,10,3,900,1046364,41l-70-30-35.txt,30,70,40,13688.0
SOP,LGAP,10,3,900,1318067,41l-70-30-35.txt,30,70,70,17918.0
G01,LGAP,10,3,900,1428122,41l-70-30-35.txt,30,70,39,13401.0
G02,LGAP,10,3,900,1528848,41l-70-30-35.txt,30,70,50,15342.0
G03,LGAP,10,3,900,3598812,41l-70-30-35.txt,30,70,41,13749.0
FCFS,LGAP,10,3,900,999441,41l-70-30-36.txt,30,70,40,12719.0
RANDOM,LGAP,10,3,900,930388,41l-70-30-36.txt,30,70,34,11831.0
SOP,LGAP,10,3,900,1271434,41l-70-30-36.txt,30,70,70,16646.0
G01,LGAP,10,3,900,1310625,41l-70-30-36.txt,30,70,33,11380.0
G02,LGAP,10,3,900,1373593,41l-70-30-36.txt,30,70,44,13389.0
G03,LGAP,10,3,900,3777200,41l-70-30-36.txt,30,70,34,11755.0
FCFS,LGAP,10,3,900,1096553,41l-70-30-37.txt,30,70,47,14840.0
RANDOM,LGAP,10,3,900,980192,41l-70-30-37.txt,30,70,37,12999.0
SOP,LGAP,10,3,900,1277773,41l-70-30-37.txt,30,70,70,17555.0
G01,LGAP,10,3,900,1374873,41l-70-30-37.txt,30,70,36,12747.0
G02,LGAP,10,3,900,1443746,41l-70-30-37.txt,30,70,47,14679.0
G03,LGAP,10,3,900,3617315,41l-70-30-37.txt,30,70,38,13109.0
FCFS,LGAP,10,3,900,1064218,41l-70-30-38.txt,30,70,44,14092.0
RANDOM,LGAP,10,3,900,1000046,41l-70-30-38.txt,30,70,39,13258.0
SOP,LGAP,10,3,900,1296237,41l-70-30-38.txt,30,70,70,17437.0
G01,LGAP,10,3,900,1354653,41l-70-30-38.txt,30,70,36,12808.0
G02,LGAP,10,3,900,1429592,41l-70-30-38.txt,30,70,46,14388.0
G03,LGAP,10,3,900,3609477,41l-70-30-38.txt,30,70,37,12662.0
FCFS,LGAP,10,3,900,1112333,41l-70-30-39.txt,30,70,45,14177.0
RANDOM,LGAP,10,3,900,1041789,41l-70-30-39.txt,30,70,39,13210.0
SOP,LGAP,10,3,900,1307506,41l-70-30-39.txt,30,70,70,17002.0
G01,LGAP,10,3,900,1422710,41l-70-30-39.txt,30,70,37,12953.0
G02,LGAP,10,3,900,1494573,41l-70-30-39.txt,30,70,48,14689.0
G03,LGAP,10,3,900,3563286,41l-70-30-39.txt,30,70,40,13106.0
FCFS,LGAP,10,3,900,917275,42l-70-45-0.txt,45,70,28,11175.0
RANDOM,LGAP,10,3,900,875653,42l-70-45-0.txt,45,70,24,10418.0
SOP,LGAP,10,3,900,1309928,42l-70-45-0.txt,45,70,70,17409.0
G01,LGAP,10,3,900,1345550,42l-70-45-0.txt,45,70,23,9895.0
G02,LGAP,10,3,900,1256103,42l-70-45-0.txt,45,70,27,11038.0
G03,LGAP,10,3,900,6123347,42l-70-45-0.txt,45,70,24,10151.0
FCFS,LGAP,10,3,900,929822,42l-70-45-1.txt,45,70,27,10625.0
RANDOM,LGAP,10,3,900,912085,42l-70-45-1.txt,45,70,25,10300.0
SOP,LGAP,10,3,900,1315900,42l-70-45-1.txt,45,70,70,17387.0
G01,LGAP,10,3,900,1424126,42l-70-45-1.txt,45,70,25,10133.0
G02,LGAP,10,3,900,1298622,42l-70-45-1.txt,45,70,28,10816.0
G03,LGAP,10,3,900,6245103,42l-70-45-1.txt,45,70,25,10094.0
FCFS,LGAP,10,3,900,935929,42l-70-45-2.txt,45,70,28,10885.0
RANDOM,LGAP,10,3,900,901423,42l-70-45-2.txt,45,70,25,10384.0
SOP,LGAP,10,3,900,1316450,42l-70-45-2.txt,45,70,70,17297.0
G01,LGAP,10,3,900,1423428,42l-70-45-2.txt,45,70,24,9968.0
G02,LGAP,10,3,900,1333010,42l-70-45-2.txt,45,70,31,11583.0
G03,LGAP,10,3,900,6143903,42l-70-45-2.txt,45,70,25,10067.0
FCFS,LGAP,10,3,900,840859,42l-70-45-3.txt,45,70,25,9565.0
RANDOM,LGAP,10,3,900,803882,42l-70-45-3.txt,45,70,22,9028.0
SOP,LGAP,10,3,900,1260805,42l-70-45-3.txt,45,70,70,16083.0
G01,LGAP,10,3,900,1287197,42l-70-45-3.txt,45,70,22,8708.0
G02,LGAP,10,3,900,1162812,42l-70-45-3.txt,45,70,26,9678.0
G03,LGAP,10,3,900,5530526,42l-70-45-3.txt,45,70,22,8897.0
FCFS,LGAP,10,3,900,880964,42l-70-45-4.txt,45,70,26,10215.0
RANDOM,LGAP,10,3,900,852894,42l-70-45-4.txt,45,70,23,9741.0
SOP,LGAP,10,3,900,1275865,42l-70-45-4.txt,45,70,70,16414.0
G01,LGAP,10,3,900,1332987,42l-70-45-4.txt,45,70,22,9361.0
G02,LGAP,10,3,900,1225534,42l-70-45-4.txt,45,70,27,10407.0
G03,LGAP,10,3,900,5804567,42l-70-45-4.txt,45,70,23,9339.0
FCFS,LGAP,10,3,900,927839,42l-70-45-5.txt,45,70,27,10754.0
RANDOM,LGAP,10,3,900,894972,42l-70-45-5.txt,45,70,25,10278.0
SOP,LGAP,10,3,900,1295471,42l-70-45-5.txt,45,70,70,17108.0
G01,LGAP,10,3,900,1468707,42l-70-45-5.txt,45,70,24,10204.0
G02,LGAP,10,3,900,1308674,42l-70-45-5.txt,45,70,29,11078.0
G03,LGAP,10,3,900,6208267,42l-70-45-5.txt,45,70,24,10088.0
FCFS,LGAP,10,3,900,924597,42l-70-45-6.txt,45,70,28,10668.0
RANDOM,LGAP,10,3,900,869125,42l-70-45-6.txt,45,70,24,9972.0
SOP,LGAP,10,3,900,1298944,42l-70-45-6.txt,45,70,70,16956.0
G01,LGAP,10,3,900,1381622,42l-70-45-6.txt,45,70,23,9766.0
G02,LGAP,10,3,900,1288373,42l-70-45-6.txt,45,70,29,10991.0
G03,LGAP,10,3,900,6023290,42l-70-45-6.txt,45,70,24,9738.0
FCFS,LGAP,10,3,900,980758,42l-70-45-7.txt,45,70,29,11716.0
RANDOM,LGAP,10,3,900,918166,42l-70-45-7.txt,45,70,25,10772.0
SOP,LGAP,10,3,900,1319536,42l-70-45-7.txt,45,70,70,18546.0
G01,LGAP,10,3,900,1478282,42l-70-45-7.txt,45,70,25,10664.0
G02,LGAP,10,3,900,1353329,42l-70-45-7.txt,45,70,31,12105.0
G03,LGAP,10,3,900,6346584,42l-70-45-7.txt,45,70,25,10649.0
FCFS,LGAP,10,3,900,913874,42l-70-45-8.txt,45,70,28,10700.0
RANDOM,LGAP,10,3,900,856019,42l-70-45-8.txt,45,70,23,9684.0
SOP,LGAP,10,3,900,1266066,42l-70-45-8.txt,45,70,70,17231.0
G01,LGAP,10,3,900,1387406,42l-70-45-8.txt,45,70,23,9692.0
G02,LGAP,10,3,900,1255005,42l-70-45-8.txt,45,70,28,10943.0
G03,LGAP,10,3,900,5752188,42l-70-45-8.txt,45,70,24,9789.0
FCFS,LGAP,10,3,900,890756,42l-70-45-9.txt,45,70,27,10653.0
RANDOM,LGAP,10,3,900,844495,42l-70-45-9.txt,45,70,23,9942.0
SOP,LGAP,10,3,900,1247365,42l-70-45-9.txt,45,70,70,17378.0
G01,LGAP,10,3,900,1316022,42l-70-45-9.txt,45,70,22,9538.0
G02,LGAP,10,3,900,1216665,42l-70-45-9.txt,45,70,26,10297.0
G03,LGAP,10,3,900,5707655,42l-70-45-9.txt,45,70,23,9577.0
FCFS,LGAP,10,3,900,943838,42l-70-45-10.txt,45,70,28,11204.0
RANDOM,LGAP,10,3,900,882706,42l-70-45-10.txt,45,70,24,10124.0
SOP,LGAP,10,3,900,1275828,42l-70-45-10.txt,45,70,70,17189.0
G01,LGAP,10,3,900,1414179,42l-70-45-10.txt,45,70,24,10006.0
G02,LGAP,10,3,900,1306015,42l-70-45-10.txt,45,70,31,11500.0
G03,LGAP,10,3,900,5813651,42l-70-45-10.txt,45,70,24,10103.0
FCFS,LGAP,10,3,900,951118,42l-70-45-11.txt,45,70,28,10938.0
RANDOM,LGAP,10,3,900,870978,42l-70-45-11.txt,45,70,24,10064.0
SOP,LGAP,10,3,900,1296956,42l-70-45-11.txt,45,70,70,17225.0
G01,LGAP,10,3,900,1412981,42l-70-45-11.txt,45,70,24,10054.0
G02,LGAP,10,3,900,1297094,42l-70-45-11.txt,45,70,30,11270.0
G03,LGAP,10,3,900,6029768,42l-70-45-11.txt,45,70,24,9957.0
FCFS,LGAP,10,3,900,883828,42l-70-45-12.txt,45,70,26,10091.0
RANDOM,LGAP,10,3,900,846762,42l-70-45-12.txt,45,70,23,9491.0
SOP,LGAP,10,3,900,1248201,42l-70-45-12.txt,45,70,70,16563.0
G01,LGAP,10,3,900,1306466,42l-70-45-12.txt,45,70,22,9205.0
G02,LGAP,10,3,900,1235478,42l-70-45-12.txt,45,70,27,10367.0
G03,LGAP,10,3,900,5656402,42l-70-45-12.txt,45,70,23,9431.0
FCFS,LGAP,10,3,900,937469,42l-70-45-13.txt,45,70,28,11246.0
RANDOM,LGAP,10,3,900,919200,42l-70-45-13.txt,45,70,25,10630.0
SOP,LGAP,10,3,900,1302084,42l-70-45-13.txt,45,70,70,18279.0
G01,LGAP,10,3,900,1383480,42l-70-45-13.txt,45,70,24,10705.0
G02,LGAP,10,3,900,1318330,42l-70-45-13.txt,45,70,27,11178.0
G03,LGAP,10,3,900,6223184,42l-70-45-13.txt,45,70,25,10748.0
FCFS,LGAP,10,3,900,932799,42l-70-45-14.txt,45,70,29,11111.0
RANDOM,LGAP,10,3,900,885403,42l-70-45-14.txt,45,70,24,10069.0
SOP,LGAP,10,3,900,1273633,42l-70-45-14.txt,45,70,70,16895.0
G01,LGAP,10,3,900,1348369,42l-70-45-14.txt,45,70,23,9648.0
G02,LGAP,10,3,900,1281545,42l-70-45-14.txt,45,70,27,10560.0
G03,LGAP,10,3,900,5936181,42l-70-45-14.txt,45,70,24,9682.0
FCFS,LGAP,10,3,900,900200,42l-70-45-15.txt,45,70,27,10536.0
RANDOM,LGAP,10,3,900,868507,42l-70-45-15.txt,45,70,24,9708.0
SOP,LGAP,10,3,900,1264492,42l-70-45-15.txt,45,70,70,17080.0
G01,LGAP,10,3,900,1359941,42l-70-45-15.txt,45,70,23,9549.0
G02,LGAP,10,3,900,1255037,42l-70-45-15.txt,45,70,28,10732.0
G03,LGAP,10,3,900,5813802,42l-70-45-15.txt,45,70,23,9684.0
FCFS,LGAP,10,3,900,970577,42l-70-45-16.txt,45,70,29,11493.0
RANDOM,LGAP,10,3,900,968622,42l-70-45-16.txt,45,70,25,10610.0
SOP,LGAP,10,3,900,1320635,42l-70-45-16.txt,45,70,70,17705.0
G01,LGAP,10,3,900,1462018,42l-70-45-16.txt,45,70,25,10552.0
G02,LGAP,10,3,900,1367664,42l-70-45-16.txt,45,70,30,11624.0
G03,LGAP,10,3,900,6337518,42l-70-45-16.txt,45,70,25,10600.0
FCFS,LGAP,10,3,900,955635,42l-70-45-17.txt,45,70,29,11508.0
RANDOM,LGAP,10,3,900,913686,42l-70-45-17.txt,45,70,24,10367.0
SOP,LGAP,10,3,900,1289291,42l-70-45-17.txt,45,70,70,17619.0
G01,LGAP,10,3,900,1410208,42l-70-45-17.txt,45,70,24,10223.0
G02,LGAP,10,3,900,1315024,42l-70-45-17.txt,45,70,30,11463.0
G03,LGAP,10,3,900,5932270,42l-70-45-17.txt,45,70,24,10394.0
FCFS,LGAP,10,3,900,865828,42l-70-45-18.txt,45,70,26,10463.0
RANDOM,LGAP,10,3,900,849080,42l-70-45-18.txt,45,70,23,9557.0
SOP,LGAP,10,3,900,1244092,42l-70-45-18.txt,45,70,70,16483.0
G01,LGAP,10,3,900,1303189,42l-70-45-18.txt,45,70,22,9484.0
G02,LGAP,10,3,900,1216151,42l-70-45-18.txt,45,70,26,10267.0
G03,LGAP,10,3,900,5701089,42l-70-45-18.txt,45,70,23,9557.0
FCFS,LGAP,10,3,900,891172,42l-70-45-19.txt,45,70,27,10697.0
RANDOM,LGAP,10,3,900,844795,42l-70-45-19.txt,45,70,23,9941.0
SOP,LGAP,10,3,900,1268796,42l-70-45-19.txt,45,70,70,17412.0
G01,LGAP,10,3,900,1314555,42l-70-45-19.txt,45,70,22,9719.0
G02,LGAP,10,3,900,1249353,42l-70-45-19.txt,45,70,26,10500.0
G03,LGAP,10,3,900,66161434,42l-70-45-19.txt,45,70,23,9742.0
FCFS,LGAP,10,3,900,902231,42l-70-45-20.txt,45,70,26,10272.0
RANDOM,LGAP,10,3,900,845087,42l-70-45-20.txt,45,70,23,9524.0
SOP,LGAP,10,3,900,1272565,42l-70-45-20.txt,45,70,70,16692.0
G01,LGAP,10,3,900,1346796,42l-70-45-20.txt,45,70,22,9400.0
G02,LGAP,10,3,900,1209767,42l-70-45-20.txt,45,70,26,10336.0
G03,LGAP,10,3,900,5745078,42l-70-45-20.txt,45,70,23,9419.0
FCFS,LGAP,10,3,900,953811,42l-70-45-21.txt,45,70,27,11011.0
RANDOM,LGAP,10,3,900,920226,42l-70-45-21.txt,45,70,26,10785.0
SOP,LGAP,10,3,900,1312752,42l-70-45-21.txt,45,70,70,17719.0
G01,LGAP,10,3,900,1416734,42l-70-45-21.txt,45,70,24,10287.0
G02,LGAP,10,3,900,1331375,42l-70-45-21.txt,45,70,30,11669.0
G03,LGAP,10,3,900,6116422,42l-70-45-21.txt,45,70,24,10088.0
FCFS,LGAP,10,3,900,927526,42l-70-45-22.txt,45,70,27,10767.0
RANDOM,LGAP,10,3,900,869325,42l-70-45-22.txt,45,70,24,10024.0
SOP,LGAP,10,3,900,1294578,42l-70-45-22.txt,45,70,70,17151.0
G01,LGAP,10,3,900,1367210,42l-70-45-22.txt,45,70,23,9848.0
G02,LGAP,10,3,900,1258509,42l-70-45-22.txt,45,70,28,11045.0
G03,LGAP,10,3,900,5931415,42l-70-45-22.txt,45,70,23,9906.0
FCFS,LGAP,10,3,900,1028364,42l-70-45-23.txt,45,70,30,11915.0
RANDOM,LGAP,10,3,900,972298,42l-70-45-23.txt,45,70,26,11021.0
SOP,LGAP,10,3,900,1358346,42l-70-45-23.txt,45,70,70,18222.0
G01,LGAP,10,3,900,1498713,42l-70-45-23.txt,45,70,26,10818.0
G02,LGAP,10,3,900,1430339,42l-70-45-23.txt,45,70,33,12454.0
G03,LGAP,10,3,900,6491855,42l-70-45-23.txt,45,70,26,10888.0
FCFS,LGAP,10,3,900,956254,42l-70-45-24.txt,45,70,29,11316.0
RANDOM,LGAP,10,3,900,888871,42l-70-45-24.txt,45,70,24,10354.0
SOP,LGAP,10,3,900,1282909,42l-70-45-24.txt,45,70,70,17580.0
G01,LGAP,10,3,900,1379819,42l-70-45-24.txt,45,70,23,9994.0
G02,LGAP,10,3,900,1280447,42l-70-45-24.txt,45,70,28,11190.0
G03,LGAP,10,3,900,5975047,42l-70-45-24.txt,45,70,24,10256.0
FCFS,LGAP,10,3,900,946587,42l-70-45-25.txt,45,70,28,11107.0
RANDOM,LGAP,10,3,900,880641,42l-70-45-25.txt,45,70,24,10202.0
SOP,LGAP,10,3,900,1289801,42l-70-45-25.txt,45,70,70,17511.0
G01,LGAP,10,3,900,1374851,42l-70-45-25.txt,45,70,23,9894.0
G02,LGAP,10,3,900,1317689,42l-70-45-25.txt,45,70,29,11120.0
G03,LGAP,10,3,900,6085165,42l-70-45-25.txt,45,70,24,10101.0
FCFS,LGAP,10,3,900,907608,42l-70-45-26.txt,45,70,27,10541.0
RANDOM,LGAP,10,3,900,840931,42l-70-45-26.txt,45,70,23,9517.0
SOP,LGAP,10,3,900,1268958,42l-70-45-26.txt,45,70,70,16612.0
G01,LGAP,10,3,900,1327956,42l-70-45-26.txt,45,70,23,9542.0
G02,LGAP,10,3,900,1209484,42l-70-45-26.txt,45,70,25,10126.0
G03,LGAP,10,3,900,5861240,42l-70-45-26.txt,45,70,23,9652.0
FCFS,LGAP,10,3,900,972181,42l-70-45-27.txt,45,70,28,11596.0
RANDOM,LGAP,10,3,900,914190,42l-70-45-27.txt,45,70,25,10824.0
SOP,LGAP,10,3,900,1340687,42l-70-45-27.txt,45,70,70,18181.0
G01,LGAP,10,3,900,1426926,42l-70-45-27.txt,45,70,24,10664.0
G02,LGAP,10,3,900,1341719,42l-70-45-27.txt,45,70,30,12041.0
G03,LGAP,10,3,900,6209994,42l-70-45-27.txt,45,70,25,10740.0
FCFS,LGAP,10,3,900,1033652,42l-70-45-28.txt,45,70,30,11652.0
RANDOM,LGAP,10,3,900,982747,42l-70-45-28.txt,45,70,27,11109.0
SOP,LGAP,10,3,900,1341998,42l-70-45-28.txt,45,70,70,18037.0
G01,LGAP,10,3,900,1472614,42l-70-45-28.txt,45,70,26,10971.0
