obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance,type_experiment
FCFS,SSHAPE,10,3,900,530620,21s-20-30-31.txt,30,20,15,4726,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,497689,21s-20-30-31.txt,30,20,13,4304,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,541547,21s-20-30-31.txt,30,20,20,5608,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,530585,21s-20-30-31.txt,30,20,12,4022,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,589908,21s-20-30-31.txt,30,20,14,4596,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1411190,21s-20-30-31.txt,30,20,12,4112,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,497884,21s-20-30-32.txt,30,20,12,4250,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,499633,21s-20-30-32.txt,30,20,12,4360,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,592382,21s-20-30-32.txt,30,20,20,5742,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,525530,21s-20-30-32.txt,30,20,11,4034,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,531663,21s-20-30-32.txt,30,20,14,4886,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1310585,21s-20-30-32.txt,30,20,12,4264,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,497498,21s-20-30-33.txt,30,20,13,4390,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,463130,21s-20-30-33.txt,30,20,12,4188,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,612846,21s-20-30-33.txt,30,20,20,5592,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,573105,21s-20-30-33.txt,30,20,11,3934,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,596013,21s-20-30-33.txt,30,20,14,4538,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1548291,21s-20-30-33.txt,30,20,11,3912,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,527467,21s-20-30-34.txt,30,20,14,4532,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,511079,21s-20-30-34.txt,30,20,12,4074,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,583898,21s-20-30-34.txt,30,20,20,5358,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,555192,21s-20-30-34.txt,30,20,11,3900,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,576563,21s-20-30-34.txt,30,20,14,4532,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1108935,21s-20-30-34.txt,30,20,12,4124,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,601132,21s-20-30-35.txt,30,20,16,5336,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,592088,21s-20-30-35.txt,30,20,14,4970,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,634250,21s-20-30-35.txt,30,20,20,6070,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,607869,21s-20-30-35.txt,30,20,13,4720,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,395353,21s-20-30-35.txt,30,20,16,5446,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,524176,21s-20-30-35.txt,30,20,14,5008,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,320751,21s-20-30-36.txt,30,20,14,4558,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,292229,21s-20-30-36.txt,30,20,13,4400,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,315175,21s-20-30-36.txt,30,20,20,5720,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,312777,21s-20-30-36.txt,30,20,12,4182,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,342252,21s-20-30-36.txt,30,20,14,4614,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,514969,21s-20-30-36.txt,30,20,12,4226,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,314519,21s-20-30-37.txt,30,20,14,4948,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,283374,21s-20-30-37.txt,30,20,12,4436,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,315814,21s-20-30-37.txt,30,20,20,5948,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,305500,21s-20-30-37.txt,30,20,11,4254,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,318798,21s-20-30-37.txt,30,20,14,4960,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,495188,21s-20-30-37.txt,30,20,12,4266,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,320953,21s-20-30-38.txt,30,20,14,4796,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,299552,21s-20-30-38.txt,30,20,13,4468,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,323401,21s-20-30-38.txt,30,20,20,5886,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,347826,21s-20-30-38.txt,30,20,13,4632,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,334756,21s-20-30-38.txt,30,20,15,5016,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,517209,21s-20-30-38.txt,30,20,13,4580,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,303686,21s-20-30-39.txt,30,20,14,4508,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,277026,21s-20-30-39.txt,30,20,12,4354,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,306278,21s-20-30-39.txt,30,20,20,5554,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,324167,21s-20-30-39.txt,30,20,12,4178,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,309003,21s-20-30-39.txt,30,20,14,4682,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,521859,21s-20-30-39.txt,30,20,12,4050,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,446261,22s-20-45-0.txt,45,20,9,3594,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,310552,22s-20-45-0.txt,45,20,8,3142,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,546325,22s-20-45-0.txt,45,20,20,5882,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,628736,22s-20-45-0.txt,45,20,8,3174,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,618109,22s-20-45-0.txt,45,20,9,3518,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1524393,22s-20-45-0.txt,45,20,9,3428,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,430074,22s-20-45-1.txt,45,20,7,2692,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,435235,22s-20-45-1.txt,45,20,6,2460,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,508526,22s-20-45-1.txt,45,20,20,5136,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,464723,22s-20-45-1.txt,45,20,6,2458,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,478932,22s-20-45-1.txt,45,20,6,2674,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1111898,22s-20-45-1.txt,45,20,6,2312,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,577251,22s-20-45-2.txt,45,20,8,3230,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,644923,22s-20-45-2.txt,45,20,8,3046,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,623426,22s-20-45-2.txt,45,20,20,5576,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,626491,22s-20-45-2.txt,45,20,8,3100,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,561425,22s-20-45-2.txt,45,20,9,3300,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1433600,22s-20-45-2.txt,45,20,8,3034,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,445012,22s-20-45-3.txt,45,20,8,2886,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,498093,22s-20-45-3.txt,45,20,7,2916,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,549181,22s-20-45-3.txt,45,20,20,5458,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,550899,22s-20-45-3.txt,45,20,7,2856,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,509805,22s-20-45-3.txt,45,20,8,3170,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1244228,22s-20-45-3.txt,45,20,7,2806,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,511020,22s-20-45-4.txt,45,20,8,3314,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,580685,22s-20-45-4.txt,45,20,8,3206,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,547959,22s-20-45-4.txt,45,20,20,5842,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,574301,22s-20-45-4.txt,45,20,7,3034,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,539379,22s-20-45-4.txt,45,20,8,3280,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1371844,22s-20-45-4.txt,45,20,8,3346,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,576080,22s-20-45-5.txt,45,20,11,4024,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,545127,22s-20-45-5.txt,45,20,9,3578,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,587919,22s-20-45-5.txt,45,20,20,6118,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,643880,22s-20-45-5.txt,45,20,9,3490,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,591396,22s-20-45-5.txt,45,20,10,3780,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1489941,22s-20-45-5.txt,45,20,9,3554,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,468317,22s-20-45-6.txt,45,20,8,3250,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,458041,22s-20-45-6.txt,45,20,7,2934,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,536810,22s-20-45-6.txt,45,20,20,5786,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,485533,22s-20-45-6.txt,45,20,7,3030,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,494034,22s-20-45-6.txt,45,20,8,3212,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1284203,22s-20-45-6.txt,45,20,7,3002,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,410881,22s-20-45-7.txt,45,20,7,2756,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,374756,22s-20-45-7.txt,45,20,6,2448,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,497018,22s-20-45-7.txt,45,20,20,5002,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,451486,22s-20-45-7.txt,45,20,6,2470,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,402693,22s-20-45-7.txt,45,20,7,2684,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1064568,22s-20-45-7.txt,45,20,6,2414,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,452363,22s-20-45-8.txt,45,20,9,3470,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,476112,22s-20-45-8.txt,45,20,8,3334,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,559039,22s-20-45-8.txt,45,20,20,5910,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,533719,22s-20-45-8.txt,45,20,8,3228,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,519781,22s-20-45-8.txt,45,20,9,3530,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1327253,22s-20-45-8.txt,45,20,8,3264,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,391134,22s-20-45-9.txt,45,20,8,3204,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,431188,22s-20-45-9.txt,45,20,7,2884,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,491684,22s-20-45-9.txt,45,20,20,5654,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,455024,22s-20-45-9.txt,45,20,7,2914,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,439489,22s-20-45-9.txt,45,20,8,3296,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1143811,22s-20-45-9.txt,45,20,7,2786,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,398664,22s-20-45-10.txt,45,20,7,2850,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,382164,22s-20-45-10.txt,45,20,7,2942,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,541242,22s-20-45-10.txt,45,20,20,5732,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,460885,22s-20-45-10.txt,45,20,7,2878,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,448133,22s-20-45-10.txt,45,20,7,2938,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1144108,22s-20-45-10.txt,45,20,7,2780,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,454130,22s-20-45-11.txt,45,20,9,3636,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,438882,22s-20-45-11.txt,45,20,8,3566,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,543820,22s-20-45-11.txt,45,20,20,6150,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,559524,22s-20-45-11.txt,45,20,8,3420,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,522652,22s-20-45-11.txt,45,20,9,3694,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1328364,22s-20-45-11.txt,45,20,8,3302,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,501335,22s-20-45-12.txt,45,20,8,3252,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,429911,22s-20-45-12.txt,45,20,8,3324,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,569973,22s-20-45-12.txt,45,20,20,5594,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,545322,22s-20-45-12.txt,45,20,8,3150,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,485557,22s-20-45-12.txt,45,20,8,3198,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1347128,22s-20-45-12.txt,45,20,8,3206,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,463025,22s-20-45-13.txt,45,20,9,3634,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,442311,22s-20-45-13.txt,45,20,8,3364,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,554682,22s-20-45-13.txt,45,20,20,5826,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,504309,22s-20-45-13.txt,45,20,7,2978,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,505286,22s-20-45-13.txt,45,20,10,3770,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1230070,22s-20-45-13.txt,45,20,8,3352,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,399260,22s-20-45-14.txt,45,20,7,3082,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,375431,22s-20-45-14.txt,45,20,7,2858,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,541840,22s-20-45-14.txt,45,20,20,5660,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,459247,22s-20-45-14.txt,45,20,6,2802,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,455730,22s-20-45-14.txt,45,20,7,3094,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1142401,22s-20-45-14.txt,45,20,6,2648,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,327093,22s-20-45-15.txt,45,20,8,3026,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,346028,22s-20-45-15.txt,45,20,7,2932,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,606036,22s-20-45-15.txt,45,20,20,5330,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,426997,22s-20-45-15.txt,45,20,6,2622,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,408701,22s-20-45-15.txt,45,20,7,2826,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1108361,22s-20-45-15.txt,45,20,6,2654,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,419249,22s-20-45-16.txt,45,20,8,3230,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,400392,22s-20-45-16.txt,45,20,7,2866,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,542141,22s-20-45-16.txt,45,20,20,5506,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,464993,22s-20-45-16.txt,45,20,7,2914,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,448554,22s-20-45-16.txt,45,20,8,3028,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1124091,22s-20-45-16.txt,45,20,7,2734,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,366619,22s-20-45-17.txt,45,20,8,3200,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,372012,22s-20-45-17.txt,45,20,7,2946,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,532069,22s-20-45-17.txt,45,20,20,5546,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,475355,22s-20-45-17.txt,45,20,7,2830,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,456113,22s-20-45-17.txt,45,20,8,3072,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1143291,22s-20-45-17.txt,45,20,7,2784,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,445455,22s-20-45-18.txt,45,20,8,3110,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,409638,22s-20-45-18.txt,45,20,7,2882,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,563855,22s-20-45-18.txt,45,20,20,5392,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,482484,22s-20-45-18.txt,45,20,7,2944,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,469803,22s-20-45-18.txt,45,20,8,3192,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1197768,22s-20-45-18.txt,45,20,7,2938,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,374622,22s-20-45-19.txt,45,20,7,3044,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,383825,22s-20-45-19.txt,45,20,7,2860,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,481920,22s-20-45-19.txt,45,20,20,5658,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,426354,22s-20-45-19.txt,45,20,7,2858,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,408695,22s-20-45-19.txt,45,20,7,3034,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1044425,22s-20-45-19.txt,45,20,6,2684,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,434478,22s-20-45-20.txt,45,20,9,3452,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,438002,22s-20-45-20.txt,45,20,8,3190,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,552332,22s-20-45-20.txt,45,20,20,5660,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,492359,22s-20-45-20.txt,45,20,8,3252,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,475171,22s-20-45-20.txt,45,20,9,3562,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1322116,22s-20-45-20.txt,45,20,8,3222,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,468790,22s-20-45-21.txt,45,20,9,3610,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,413403,22s-20-45-21.txt,45,20,7,2944,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,532169,22s-20-45-21.txt,45,20,20,5724,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,455662,22s-20-45-21.txt,45,20,7,2984,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,488272,22s-20-45-21.txt,45,20,8,3238,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1134615,22s-20-45-21.txt,45,20,7,3010,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,398467,22s-20-45-22.txt,45,20,8,3288,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,390047,22s-20-45-22.txt,45,20,7,2854,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,535762,22s-20-45-22.txt,45,20,20,5536,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,470277,22s-20-45-22.txt,45,20,7,2758,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,454356,22s-20-45-22.txt,45,20,7,2822,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1153276,22s-20-45-22.txt,45,20,7,2942,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,389597,22s-20-45-23.txt,45,20,7,2740,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,392309,22s-20-45-23.txt,45,20,6,2662,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,515435,22s-20-45-23.txt,45,20,20,5256,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,427660,22s-20-45-23.txt,45,20,6,2582,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,413363,22s-20-45-23.txt,45,20,8,3048,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,997087,22s-20-45-23.txt,45,20,6,2520,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,428204,22s-20-45-24.txt,45,20,8,3132,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,405359,22s-20-45-24.txt,45,20,7,2854,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,542605,22s-20-45-24.txt,45,20,20,5508,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,460822,22s-20-45-24.txt,45,20,7,2962,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,461834,22s-20-45-24.txt,45,20,8,3228,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1156720,22s-20-45-24.txt,45,20,7,2878,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,373299,22s-20-45-25.txt,45,20,7,2744,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,389138,22s-20-45-25.txt,45,20,6,2562,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,529221,22s-20-45-25.txt,45,20,20,5314,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,429161,22s-20-45-25.txt,45,20,6,2404,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,430908,22s-20-45-25.txt,45,20,7,2740,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1020647,22s-20-45-25.txt,45,20,6,2430,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,439054,22s-20-45-26.txt,45,20,8,3268,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,400005,22s-20-45-26.txt,45,20,7,3090,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,537887,22s-20-45-26.txt,45,20,20,5560,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,502876,22s-20-45-26.txt,45,20,7,3056,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,481743,22s-20-45-26.txt,45,20,8,3320,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1141137,22s-20-45-26.txt,45,20,7,2988,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,410799,22s-20-45-27.txt,45,20,7,2892,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,418321,22s-20-45-27.txt,45,20,7,2878,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,550410,22s-20-45-27.txt,45,20,20,5124,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,463969,22s-20-45-27.txt,45,20,7,2818,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,404208,22s-20-45-27.txt,45,20,7,2928,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1053980,22s-20-45-27.txt,45,20,6,2594,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,406071,22s-20-45-28.txt,45,20,7,2800,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,371258,22s-20-45-28.txt,45,20,7,2692,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,488996,22s-20-45-28.txt,45,20,20,5686,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,423845,22s-20-45-28.txt,45,20,6,2474,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,398531,22s-20-45-28.txt,45,20,7,2804,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1031781,22s-20-45-28.txt,45,20,6,2474,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,381256,22s-20-45-29.txt,45,20,7,2816,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,406940,22s-20-45-29.txt,45,20,7,2814,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,527052,22s-20-45-29.txt,45,20,20,5170,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,472104,22s-20-45-29.txt,45,20,7,2916,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,465663,22s-20-45-29.txt,45,20,8,3226,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1184137,22s-20-45-29.txt,45,20,7,2770,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,386020,22s-20-45-30.txt,45,20,7,2816,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,381208,22s-20-45-30.txt,45,20,6,2592,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,516848,22s-20-45-30.txt,45,20,20,5438,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,448358,22s-20-45-30.txt,45,20,6,2544,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,434346,22s-20-45-30.txt,45,20,7,2922,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1088675,22s-20-45-30.txt,45,20,6,2498,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,458360,22s-20-45-31.txt,45,20,8,3456,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,455193,22s-20-45-31.txt,45,20,7,3120,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,544412,22s-20-45-31.txt,45,20,20,5646,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,491478,22s-20-45-31.txt,45,20,7,2982,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,475414,22s-20-45-31.txt,45,20,8,3186,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1219004,22s-20-45-31.txt,45,20,7,2988,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,416872,22s-20-45-32.txt,45,20,8,3214,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,419169,22s-20-45-32.txt,45,20,7,2934,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,537006,22s-20-45-32.txt,45,20,20,5212,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,474214,22s-20-45-32.txt,45,20,7,2786,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,456959,22s-20-45-32.txt,45,20,8,3090,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,1183815,22s-20-45-32.txt,45,20,7,2900,WITH_ENCAPSULATION
