obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
G01,SSHAPE,LS_1x1,10,3,900,637151,21s-20-30-13.txt,30,20,12,4252.0,12,4252.0
G01,SSHAPE,LS_1x2,10,3,900,2787528,21s-20-30-13.txt,30,20,12,4252.0,12,4252.0
G01,SSHAPE,LS_2x2,10,3,900,5874682,21s-20-30-13.txt,30,20,12,4252.0,12,4252.0
G02,SSHAPE,LS_1x0,10,3,900,3156144,21s-20-30-13.txt,30,20,15,4910.0,15,4910.0
G02,SSHAPE,LS_1x1,10,3,900,913285,21s-20-30-13.txt,30,20,15,4910.0,15,4910.0
G02,SSHAPE,LS_1x2,10,3,900,2198900,21s-20-30-13.txt,30,20,15,4910.0,15,4910.0
G02,SSHAPE,LS_2x2,10,3,900,770501,21s-20-30-13.txt,30,20,15,4910.0,15,4910.0
G03,SSHAPE,LS_1x0,10,3,900,1409028,21s-20-30-13.txt,30,20,12,4318.0,12,4318.0
G03,SSHAPE,LS_1x1,10,3,900,698145,21s-20-30-13.txt,30,20,12,4318.0,12,4270.0
G03,SSHAPE,LS_1x2,10,3,900,2596778,21s-20-30-13.txt,30,20,12,4318.0,12,4276.0
G03,SSHAPE,LS_2x2,10,3,900,6400257,21s-20-30-13.txt,30,20,12,4318.0,12,4318.0
G01,SSHAPE,LS_1x0,10,3,900,1029868,21s-20-30-14.txt,30,20,10,3852.0,10,3852.0
G01,SSHAPE,LS_1x1,10,3,900,643606,21s-20-30-14.txt,30,20,10,3852.0,10,3852.0
G01,SSHAPE,LS_1x2,10,3,900,2553371,21s-20-30-14.txt,30,20,10,3852.0,10,3852.0
G01,SSHAPE,LS_2x2,10,3,900,6137548,21s-20-30-14.txt,30,20,10,3852.0,10,3852.0
G02,SSHAPE,LS_1x0,10,3,900,4100566,21s-20-30-14.txt,30,20,13,4550.0,13,4550.0
G02,SSHAPE,LS_1x1,10,3,900,1325376,21s-20-30-14.txt,30,20,13,4550.0,13,4550.0
G02,SSHAPE,LS_1x2,10,3,900,5257852,21s-20-30-14.txt,30,20,13,4550.0,13,4348.0
G02,SSHAPE,LS_2x2,10,3,900,1481611,21s-20-30-14.txt,30,20,13,4550.0,13,4550.0
G03,SSHAPE,LS_1x0,10,3,900,2023126,21s-20-30-14.txt,30,20,11,4040.0,11,4040.0
G03,SSHAPE,LS_1x1,10,3,900,1516924,21s-20-30-14.txt,30,20,11,4040.0,11,4040.0
G03,SSHAPE,LS_1x2,10,3,900,5408352,21s-20-30-14.txt,30,20,11,4040.0,11,3954.0
G03,SSHAPE,LS_2x2,10,3,900,7488587,21s-20-30-14.txt,30,20,11,4040.0,11,4040.0
G01,SSHAPE,LS_1x0,10,3,900,1936362,21s-20-30-15.txt,30,20,9,3172.0,9,3172.0
G01,SSHAPE,LS_1x1,10,3,900,791355,21s-20-30-15.txt,30,20,9,3172.0,9,3074.0
G01,SSHAPE,LS_1x2,10,3,900,932359,21s-20-30-15.txt,30,20,9,3172.0,9,3172.0
G01,SSHAPE,LS_2x2,10,3,900,4951337,21s-20-30-15.txt,30,20,9,3172.0,9,3074.0
G02,SSHAPE,LS_1x0,10,3,900,3508070,21s-20-30-15.txt,30,20,10,3528.0,10,3444.0
G02,SSHAPE,LS_1x1,10,3,900,1085398,21s-20-30-15.txt,30,20,10,3528.0,10,3528.0
G02,SSHAPE,LS_1x2,10,3,900,4298793,21s-20-30-15.txt,30,20,10,3528.0,10,3416.0
G02,SSHAPE,LS_2x2,10,3,900,2687251,21s-20-30-15.txt,30,20,10,3528.0,10,3364.0
G03,SSHAPE,LS_1x0,10,3,900,2959824,21s-20-30-15.txt,30,20,9,3200.0,9,3138.0
G03,SSHAPE,LS_1x1,10,3,900,1445546,21s-20-30-15.txt,30,20,9,3200.0,9,3144.0
G03,SSHAPE,LS_1x2,10,3,900,2983106,21s-20-30-15.txt,30,20,9,3200.0,9,3200.0
G03,SSHAPE,LS_2x2,10,3,900,4821172,21s-20-30-15.txt,30,20,9,3200.0,9,3180.0
G01,SSHAPE,LS_1x0,10,3,900,1486078,21s-20-30-16.txt,30,20,12,4328.0,12,4328.0
G01,SSHAPE,LS_1x1,10,3,900,654710,21s-20-30-16.txt,30,20,12,4328.0,12,4328.0
G01,SSHAPE,LS_1x2,10,3,900,2785324,21s-20-30-16.txt,30,20,12,4328.0,12,4328.0
G01,SSHAPE,LS_2x2,10,3,900,6275303,21s-20-30-16.txt,30,20,12,4328.0,12,4328.0
G02,SSHAPE,LS_1x0,10,3,900,3408819,21s-20-30-16.txt,30,20,15,5056.0,15,5056.0
G02,SSHAPE,LS_1x1,10,3,900,929260,21s-20-30-16.txt,30,20,15,5056.0,15,5056.0
G02,SSHAPE,LS_1x2,10,3,900,2063987,21s-20-30-16.txt,30,20,15,5056.0,15,5056.0
G02,SSHAPE,LS_2x2,10,3,900,1042719,21s-20-30-16.txt,30,20,15,5056.0,15,5056.0
G03,SSHAPE,LS_1x0,10,3,900,2109079,21s-20-30-16.txt,30,20,12,4330.0,12,4330.0
G03,SSHAPE,LS_1x1,10,3,900,650068,21s-20-30-16.txt,30,20,12,4330.0,12,4330.0
G03,SSHAPE,LS_1x2,10,3,900,3487432,21s-20-30-16.txt,30,20,12,4330.0,12,4330.0
G03,SSHAPE,LS_2x2,10,3,900,3856710,21s-20-30-16.txt,30,20,12,4330.0,12,4330.0
G01,SSHAPE,LS_1x0,10,3,900,2176630,21s-20-30-17.txt,30,20,13,4382.0,13,4300.0
G01,SSHAPE,LS_1x1,10,3,900,781903,21s-20-30-17.txt,30,20,13,4382.0,13,4312.0
G01,SSHAPE,LS_1x2,10,3,900,3709324,21s-20-30-17.txt,30,20,13,4382.0,13,4382.0
G01,SSHAPE,LS_2x2,10,3,900,4229812,21s-20-30-17.txt,30,20,13,4382.0,13,4382.0
G02,SSHAPE,LS_1x0,10,3,900,3411331,21s-20-30-17.txt,30,20,15,4820.0,15,4754.0
G02,SSHAPE,LS_1x1,10,3,900,867634,21s-20-30-17.txt,30,20,15,4820.0,15,4820.0
G02,SSHAPE,LS_1x2,10,3,900,2293804,21s-20-30-17.txt,30,20,15,4820.0,15,4820.0
G02,SSHAPE,LS_2x2,10,3,900,739820,21s-20-30-17.txt,30,20,15,4820.0,15,4820.0
G03,SSHAPE,LS_1x0,10,3,900,1685843,21s-20-30-17.txt,30,20,13,4374.0,13,4288.0
G03,SSHAPE,LS_1x1,10,3,900,903428,21s-20-30-17.txt,30,20,13,4374.0,13,4374.0
G03,SSHAPE,LS_1x2,10,3,900,3428743,21s-20-30-17.txt,30,20,13,4374.0,13,4374.0
G03,SSHAPE,LS_2x2,10,3,900,3590999,21s-20-30-17.txt,30,20,13,4374.0,13,4374.0
G01,SSHAPE,LS_1x0,10,3,900,495971,21s-20-30-18.txt,30,20,10,3924.0,10,3924.0
G01,SSHAPE,LS_1x1,10,3,900,376187,21s-20-30-18.txt,30,20,10,3924.0,10,3924.0
G01,SSHAPE,LS_1x2,10,3,900,595702,21s-20-30-18.txt,30,20,10,3924.0,10,3924.0
G01,SSHAPE,LS_2x2,10,3,900,9377074,21s-20-30-18.txt,30,20,10,3924.0,10,3924.0
G02,SSHAPE,LS_1x0,10,3,900,2634809,21s-20-30-18.txt,30,20,13,4524.0,13,4524.0
G02,SSHAPE,LS_1x1,10,3,900,934021,21s-20-30-18.txt,30,20,13,4524.0,13,4524.0
G02,SSHAPE,LS_1x2,10,3,900,3622200,21s-20-30-18.txt,30,20,13,4524.0,13,4524.0
G02,SSHAPE,LS_2x2,10,3,900,1805652,21s-20-30-18.txt,30,20,13,4524.0,13,4524.0
G03,SSHAPE,LS_1x0,10,3,900,1127237,21s-20-30-18.txt,30,20,11,4206.0,11,4206.0
G03,SSHAPE,LS_1x1,10,3,900,741988,21s-20-30-18.txt,30,20,11,4206.0,11,4206.0
G03,SSHAPE,LS_1x2,10,3,900,2541768,21s-20-30-18.txt,30,20,11,4206.0,11,4206.0
G03,SSHAPE,LS_2x2,10,3,900,4249890,21s-20-30-18.txt,30,20,11,4206.0,11,4206.0
G01,SSHAPE,LS_1x0,10,3,900,1229072,21s-20-30-19.txt,30,20,10,3670.0,10,3670.0
G01,SSHAPE,LS_1x1,10,3,900,387350,21s-20-30-19.txt,30,20,10,3670.0,10,3670.0
G01,SSHAPE,LS_1x2,10,3,900,1320663,21s-20-30-19.txt,30,20,10,3670.0,10,3670.0
G01,SSHAPE,LS_2x2,10,3,900,5043792,21s-20-30-19.txt,30,20,10,3670.0,10,3670.0
G02,SSHAPE,LS_1x0,10,3,900,2527427,21s-20-30-19.txt,30,20,12,4144.0,12,4098.0
